Cell Model,VTC6VTC6
Cell Number,3
Power Level,23.15
Load,1
Temperature,40
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1539788444.6707072,4.18332,0,,,
1539788444.756421,4.18332,0.928482,0,0,0
1539788444.8436568,4.18332,0.928482,,,
1539788444.947982,4.18332,0.928482,,,
1539788445.0697503,4.07384,5.68135,,,
1539788445.1593344,4.07384,5.68135,,,
1539788445.2679555,4.07384,5.68135,,,
1539788445.3609,4.06854,5.68135,,,
1539788445.4442987,4.06854,5.68852,,,
1539788445.5490422,4.06854,5.68852,,,
1539788445.6483834,4.06499,5.68852,,,
1539788445.7532904,4.06499,5.69339,0,0,0
1539788445.8501687,4.06499,5.69339,,,
1539788445.9551322,4.06499,5.69339,,,
1539788446.0468507,4.06204,5.69775,,,
1539788446.168111,4.06204,5.69775,,,
1539788446.2653284,4.06204,5.69775,,,
1539788446.3810787,4.05946,5.70108,,,
1539788446.4623647,4.05946,5.70108,,,
1539788446.554279,4.05946,5.70108,,,
1539788446.6492445,4.05727,5.70108,,,
1539788446.7537506,4.05727,5.70416,0,0,0
1539788446.8559494,4.05727,5.70416,,,
1539788446.9721768,4.05522,5.70416,,,
1539788447.072696,4.05522,5.70724,,,
1539788447.1727214,4.05522,5.70724,,,
1539788447.2759738,4.05522,5.70724,,,
1539788447.3702116,4.05325,5.71005,,,
1539788447.4592648,4.05325,5.71005,,,
1539788447.5652268,4.05325,5.71005,,,
1539788447.6721547,4.05151,5.71005,,,
1539788447.7812648,4.05151,5.71237,0,0,0
1539788447.8666885,4.05151,5.71237,,,
1539788447.9727178,4.05151,5.71237,,,
1539788448.061651,4.04985,5.71468,,,
1539788448.1686938,4.04985,5.71468,,,
1539788448.2797332,4.04985,5.71468,,,
1539788448.3661003,4.04826,5.71672,,,
1539788448.478739,4.04826,5.71672,,,
1539788448.588495,4.04826,5.71672,,,
1539788448.686037,4.04675,5.71672,0,0,0
1539788448.7753098,4.04675,5.71928,,,
1539788448.8665607,4.04675,5.71928,,,
1539788448.9791372,4.04524,5.71928,,,
1539788449.0755208,4.04524,5.72108,,,
1539788449.1857414,4.04524,5.72108,,,
1539788449.2899845,4.04524,5.72108,,,
1539788449.3918784,4.04381,5.72313,,,
1539788449.470925,4.04381,5.72313,,,
1539788449.5739079,4.04381,5.72313,,,
1539788449.6744907,4.04251,5.72313,0,0,0
1539788449.7796476,4.04251,5.72493,,,
1539788449.8868964,4.04251,5.72493,,,
1539788449.9882874,4.04123,5.72493,,,
1539788450.10024,4.04123,5.72646,,,
1539788450.1807163,4.04123,5.72646,,,
1539788450.2888594,4.04123,5.72646,,,
1539788450.3797219,4.03995,5.72878,,,
1539788450.4803433,4.03995,5.72878,,,
1539788450.5855155,4.03995,5.72878,,,
1539788450.698543,4.03873,5.72878,0,0,0
1539788450.8186705,4.03873,5.7303,,,
1539788450.9083319,4.03873,5.7303,,,
1539788450.9985986,4.0376,5.7303,,,
1539788451.1001456,4.0376,5.73184,,,
1539788451.1954336,4.0376,5.73184,,,
1539788451.2942803,4.0376,5.73184,,,
1539788451.393479,4.03647,5.73338,,,
1539788451.507469,4.03647,5.73338,,,
1539788451.5992324,4.03647,5.73338,,,
1539788451.7046487,4.0354,5.73338,0,0,0
1539788451.814245,4.0354,5.73492,,,
1539788451.895036,4.0354,5.73492,,,
1539788451.998472,4.03427,5.73492,,,
1539788452.1156678,4.03427,5.73621,,,
1539788452.212868,4.03427,5.73621,,,
1539788452.3087585,4.03427,5.73621,,,
1539788452.4113529,4.03328,5.73775,,,
1539788452.507764,4.03328,5.73775,,,
1539788452.6067798,4.03328,5.73775,,,
1539788452.6994598,4.03223,5.73775,0,0,0
1539788452.7961392,4.03223,5.73953,,,
1539788452.903106,4.03223,5.73953,,,
1539788453.0075896,4.03125,5.73953,,,
1539788453.1043456,4.03125,5.74081,,,
1539788453.2092195,4.03125,5.74081,,,
1539788453.302584,4.03125,5.74081,,,
1539788453.4093833,4.03026,5.7421,,,
1539788453.4967344,4.03026,5.7421,,,
1539788453.6119518,4.03026,5.7421,,,
1539788453.706263,4.02936,5.7421,0,0,0
1539788453.8136868,4.02936,5.74364,,,
1539788453.9114428,4.02936,5.74364,,,
1539788454.0033529,4.02936,5.74364,,,
1539788454.098728,4.02844,5.74492,,,
1539788454.2027009,4.02844,5.74492,,,
1539788454.3057518,4.02844,5.74492,,,
1539788454.4167564,4.02754,5.7462,,,
1539788454.5132935,4.02754,5.7462,,,
1539788454.6260066,4.02754,5.7462,,,
1539788454.7134771,4.02663,5.7462,0,0,0
1539788454.825292,4.02663,5.74722,,,
1539788454.91365,4.02663,5.74722,,,
1539788455.0265691,4.02573,5.74722,,,
1539788455.1422215,4.02573,5.7485,,,
1539788455.23415,4.02573,5.7485,,,
1539788455.3127844,4.02573,5.7485,,,
1539788455.4255204,4.02489,5.75005,,,
1539788455.529771,4.02489,5.75005,,,
