Cell Model,30Q
Cell Number,10
Power Level,23.15
Load,2
Temperature,60
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1540713735.2915227,4.1962,0.000228882,,,
1540713735.3883543,4.1962,0.000228882,0,0,0
1540713735.4983196,4.1962,0.000228882,,,
1540713735.588368,4.10059,4.71701,,,
1540713735.6882982,4.10059,4.71701,,,
1540713735.788281,4.10059,4.71701,,,
1540713735.9225614,4.06653,5.69215,,,
1540713736.0182633,4.06653,5.69215,,,
1540713736.0928602,4.06653,5.69215,,,
1540713736.1895037,4.06252,5.69215,,,
1540713736.303544,4.06252,5.69756,,,
1540713736.4096706,4.06252,5.69756,0,0,0
1540713736.4889069,4.06252,5.69756,,,
1540713736.5882998,4.05934,5.70219,,,
1540713736.6920438,4.05934,5.70219,,,
1540713736.8173406,4.05934,5.70219,,,
1540713736.928194,4.05661,5.7058,,,
1540713736.9927979,4.05661,5.7058,,,
1540713737.0916312,4.05661,5.7058,,,
1540713737.208332,4.05418,5.7058,,,
1540713737.2914786,4.05418,5.70914,,,
1540713737.3955262,4.05418,5.70914,0,0,0
1540713737.4906414,4.05418,5.70914,,,
1540713737.6013203,4.052,5.71222,,,
1540713737.705619,4.052,5.71222,,,
1540713737.7922533,4.052,5.71222,,,
1540713737.896427,4.04996,5.71222,,,
1540713737.9923766,4.04996,5.7153,,,
1540713738.0971155,4.04996,5.7153,,,
1540713738.1918385,4.04799,5.7153,,,
1540713738.2920766,4.04799,5.71788,,,
1540713738.403274,4.04799,5.71788,0,0,0
1540713738.5263894,4.04617,5.71788,,,
1540713738.5958488,4.04617,5.72044,,,
1540713738.6929934,4.04617,5.72044,,,
1540713738.7924845,4.04617,5.72044,,,
1540713738.910926,4.04451,5.72276,,,
1540713739.0131328,4.04451,5.72276,,,
1540713739.094813,4.04451,5.72276,,,
1540713739.1936224,4.04291,5.72276,,,
1540713739.3116183,4.04291,5.72508,,,
1540713739.4058094,4.04291,5.72508,0,0,0
1540713739.496732,4.04291,5.72508,,,
1540713739.6037369,4.04132,5.7274,,,
1540713739.6947207,4.04132,5.7274,,,
1540713739.7978628,4.04132,5.7274,,,
1540713739.90423,4.03981,5.7274,,,
1540713739.9984446,4.03981,5.72946,,,
1540713740.097079,4.03981,5.72946,,,
1540713740.209448,4.03845,5.72946,,,
1540713740.2983716,4.03845,5.73126,,,
1540713740.4047036,4.03845,5.73126,0,0,0
1540713740.4965053,4.03845,5.73126,,,
1540713740.6069689,4.03708,5.73331,,,
1540713740.7141073,4.03708,5.73331,,,
1540713740.822165,4.03708,5.73331,,,
1540713740.9033875,4.03572,5.73331,,,
1540713740.9989102,4.03572,5.73511,,,
1540713741.103281,4.03572,5.73511,,,
1540713741.1981258,4.03572,5.73511,,,
1540713741.298443,4.03444,5.73717,,,
1540713741.4043207,4.03444,5.73717,0,0,0
1540713741.5161154,4.03444,5.73717,,,
1540713741.633039,4.03322,5.73871,,,
1540713741.7070127,4.03322,5.73871,,,
1540713741.801358,4.03322,5.73871,,,
1540713741.9131534,4.03201,5.73871,,,
1540713742.0217369,4.03201,5.74051,,,
1540713742.1003487,4.03201,5.74051,,,
1540713742.2012076,4.03201,5.74051,,,
1540713742.302435,4.03081,5.74231,,,
1540713742.4295206,4.03081,5.74231,0,0,0
1540713742.5096726,4.03081,5.74231,,,
1540713742.6023145,4.02966,5.74361,,,
1540713742.7013004,4.02966,5.74361,,,
1540713742.8248363,4.02966,5.74361,,,
1540713742.909182,4.02861,5.74361,,,
1540713743.0080974,4.02861,5.74515,,,
1540713743.1046965,4.02861,5.74515,,,
1540713743.2383368,4.02747,5.74515,,,
1540713743.3237045,4.02747,5.74695,,,
1540713743.408692,4.02747,5.74695,0,0,0
1540713743.504308,4.02747,5.74695,,,
1540713743.608055,4.02641,5.74849,,,
1540713743.7213242,4.02641,5.74849,,,
1540713743.8063107,4.02641,5.74849,,,
1540713743.913297,4.02534,5.74849,,,
1540713744.0372171,4.02534,5.74977,,,
1540713744.114207,4.02534,5.74977,,,
1540713744.2063072,4.02534,5.74977,,,
1540713744.3060722,4.02437,5.75131,,,
1540713744.4061842,4.02437,5.75131,0,0,0
1540713744.5323374,4.02437,5.75131,,,
1540713744.6216993,4.02339,5.75287,,,
1540713744.7076824,4.02339,5.75287,,,
1540713744.8225102,4.02339,5.75287,,,
1540713744.9203548,4.0224,5.75287,,,
1540713745.0348158,4.0224,5.75389,,,
1540713745.1099641,4.0224,5.75389,,,
1540713745.2075305,4.0224,5.75389,,,
1540713745.3139398,4.02142,5.75543,,,
1540713745.4244623,4.02142,5.75543,0,0,0
1540713745.5144155,4.02142,5.75543,,,
1540713745.6220136,4.02051,5.75671,,,
1540713745.715801,4.02051,5.75671,,,
1540713745.8129134,4.02051,5.75671,,,
1540713745.9083312,4.01959,5.75671,,,
1540713746.009264,4.01959,5.75801,,,
1540713746.1131728,4.01959,5.75801,,,
1540713746.2299192,4.01869,5.75801,,,
1540713746.3116887,4.01869,5.75955,,,
1540713746.4192917,4.01869,5.75955,0,0,0
1540713746.5175118,4.01869,5.75955,,,
1540713746.62306,4.01778,5.76083,,,
1540713746.7106323,4.01778,5.76083,,,
1540713746.8083012,4.01778,5.76083,,,
1540713746.9087846,4.01688,5.76083,,,
1540713747.0249186,4.01688,5.76212,,,
1540713747.1307251,4.01688,5.76212,,,
1540713747.2191665,4.01688,5.76212,,,
1540713747.3243744,4.01604,5.76315,,,
1540713747.4162405,4.01604,5.76315,0,0,0
1540713747.5272527,4.01604,5.76315,,,
1540713747.6167252,4.01521,5.76443,,,
1540713747.7140164,4.01521,5.76443,,,
1540713747.8161178,4.01521,5.76443,,,
1540713747.9273403,4.01437,5.76443,,,
1540713748.0156865,4.01437,5.76547,,,
1540713748.1329248,4.01437,5.76547,,,
1540713748.2150009,4.01437,5.76547,,,
1540713748.3177817,4.01355,5.76675,,,
1540713748.4100165,4.01355,5.76675,0,0,0
1540713748.5105002,4.01355,5.76675,,,
1540713748.6151364,4.01279,5.76778,,,
1540713748.7307918,4.01279,5.76778,,,
1540713748.8127866,4.01279,5.76778,,,
