Cell Model,30Q
Cell Number,10
Power Level,23.15
Load,2
Temperature,60
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1541667974.6738443,4.19597,0,,,
1541667974.7699883,4.19597,0,0,0,0
1541667974.8764853,4.19597,0,,,
1541667974.9694695,4.07977,5.17126,,,
1541667975.073655,4.07977,5.17126,,,
1541667975.1763873,4.07977,5.17126,,,
1541667975.2929585,4.05229,5.7117,,,
1541667975.376072,4.05229,5.7117,,,
1541667975.4767976,4.05229,5.7117,,,
1541667975.5784807,4.05229,5.7117,,,
1541667975.6899896,4.04799,5.71788,,,
1541667975.7931955,4.04799,5.71788,0,0,0
1541667975.877019,4.04799,5.71788,,,
1541667975.9784925,4.04457,5.7225,,,
1541667976.0963728,4.04457,5.7225,,,
1541667976.188504,4.04457,5.7225,,,
1541667976.27819,4.04163,5.7225,,,
1541667976.3862724,4.04163,5.72688,,,
1541667976.476845,4.04163,5.72688,,,
1541667976.5975902,4.03905,5.72688,,,
1541667976.6845982,4.03905,5.73048,,,
1541667976.7848759,4.03905,5.73048,0,0,0
1541667976.9037373,4.03905,5.73048,,,
1541667976.9962864,4.03664,5.73357,,,
1541667977.1001854,4.03664,5.73357,,,
1541667977.179049,4.03664,5.73357,,,
1541667977.2867212,4.03452,5.73357,,,
1541667977.385077,4.03452,5.73691,,,
1541667977.4956298,4.03452,5.73691,,,
1541667977.5788357,4.03452,5.73691,,,
1541667977.7048528,4.03247,5.73975,,,
1541667977.7891324,4.03247,5.73975,0,0,0
1541667977.8890657,4.03247,5.73975,,,
1541667977.9790142,4.03058,5.74231,,,
1541667978.0778515,4.03058,5.74231,,,
1541667978.1780705,4.03058,5.74231,,,
1541667978.284531,4.02876,5.74231,,,
1541667978.3873067,4.02876,5.74463,,,
1541667978.5027425,4.02876,5.74463,,,
1541667978.5830224,4.02876,5.74463,,,
1541667978.697165,4.0271,5.74747,,,
1541667978.7800078,4.0271,5.74747,0,0,0
1541667978.8869822,4.0271,5.74747,,,
1541667978.9849405,4.02542,5.74977,,,
1541667979.0879428,4.02542,5.74977,,,
1541667979.1965497,4.02542,5.74977,,,
1541667979.2988684,4.02391,5.74977,,,
1541667979.3927968,4.02391,5.75183,,,
1541667979.4844327,4.02391,5.75183,,,
1541667979.5865102,4.02391,5.75183,,,
1541667979.6797552,4.0224,5.75389,,,
1541667979.780516,4.0224,5.75389,0,0,0
1541667979.886349,4.0224,5.75389,,,
1541667980.007006,4.02097,5.75569,,,
1541667980.0866423,4.02097,5.75569,,,
1541667980.1845136,4.02097,5.75569,,,
1541667980.2844574,4.01959,5.75569,,,
1541667980.3999276,4.01959,5.75775,,,
1541667980.5029283,4.01959,5.75775,,,
1541667980.582984,4.01959,5.75775,,,
1541667980.6838825,4.01823,5.76007,,,
1541667980.7925787,4.01823,5.76007,0,0,0
1541667980.9152596,4.01823,5.76007,,,
1541667981.024463,4.01695,5.76007,,,
1541667981.089898,4.01695,5.76187,,,
1541667981.1826446,4.01695,5.76187,,,
1541667981.3019118,4.01573,5.76187,,,
1541667981.3871534,4.01573,5.76367,,,
1541667981.4889026,4.01573,5.76367,,,
1541667981.5866375,4.01573,5.76367,,,
1541667981.7063444,4.01453,5.76521,,,
1541667981.798767,4.01453,5.76521,0,0,0
1541667981.8882399,4.01453,5.76521,,,
1541667981.9942436,4.01332,5.76675,,,
1541667982.0960262,4.01332,5.76675,,,
1541667982.1967795,4.01332,5.76675,,,
1541667982.2885993,4.01218,5.76675,,,
1541667982.3886087,4.01218,5.76855,,,
1541667982.4946835,4.01218,5.76855,,,
1541667982.6159148,4.01218,5.76855,,,
1541667982.6961005,4.01105,5.7701,,,
1541667982.7917628,4.01105,5.7701,0,0,0
1541667982.8914843,4.01105,5.7701,,,
1541667983.0127954,4.00998,5.7719,,,
1541667983.1149516,4.00998,5.7719,,,
1541667983.1945553,4.00998,5.7719,,,
1541667983.2923474,4.00893,5.7719,,,
1541667983.3939655,4.00893,5.77344,,,
1541667983.5034509,4.00893,5.77344,,,
1541667983.5979533,4.00893,5.77344,,,
1541667983.6924906,4.00787,5.77498,,,
1541667983.7907207,4.00787,5.77498,0,0,0
1541667983.9245083,4.00787,5.77498,,,
1541667984.0286317,4.00681,5.77498,,,
1541667984.1016572,4.00681,5.77628,,,
1541667984.1951356,4.00681,5.77628,,,
1541667984.3081067,4.00583,5.77628,,,
1541667984.3929994,4.00583,5.77782,,,
1541667984.492228,4.00583,5.77782,,,
1541667984.6024733,4.00583,5.77782,,,
1541667984.6985145,4.00484,5.7791,,,
1541667984.8126204,4.00484,5.7791,0,0,0
1541667984.894864,4.00484,5.7791,,,
1541667984.9977968,4.00386,5.7791,,,
