Cell Model,30Q
Cell Number,6
Power Level,34.73
Load,2
Temperature,60
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1540526307.4347684,4.19643,0,,,
1540526307.5359485,4.19643,0,0,0,0
1540526307.6285627,4.07796,0,,,
1540526307.7284114,4.07796,5.94064,,,
1540526307.8288078,4.07796,5.94064,,,
1540526307.9317632,4.07796,5.94064,,,
1540526308.0292873,3.99893,8.68423,,,
1540526308.1541493,3.99893,8.68423,,,
1540526308.2324417,3.99893,8.68423,,,
1540526308.3498027,3.99265,8.69734,,,
1540526308.4301088,3.99265,8.69734,,,
1540526308.5310776,3.99265,8.69734,0,0,0
1540526308.6301823,3.98781,8.69734,,,
1540526308.7388196,3.98781,8.70815,,,
1540526308.8466463,3.98781,8.70815,,,
1540526308.9572089,3.98372,8.70815,,,
1540526309.03388,3.98372,8.71664,,,
1540526309.1316743,3.98372,8.71664,,,
1540526309.2380064,3.98372,8.71664,,,
1540526309.33141,3.98016,8.72461,,,
1540526309.431696,3.98016,8.72461,,,
1540526309.5319715,3.98016,8.72461,0,0,0
1540526309.6552851,3.97699,8.73155,,,
1540526309.7754629,3.97699,8.73155,,,
1540526309.834965,3.97699,8.73155,,,
1540526309.9325013,3.97699,8.73155,,,
1540526310.0503578,3.97403,8.73799,,,
1540526310.1551666,3.97403,8.73799,,,
1540526310.2341232,3.97403,8.73799,,,
1540526310.3326423,3.97131,8.7439,,,
1540526310.4393852,3.97131,8.7439,,,
1540526310.5577638,3.97131,8.7439,0,0,0
1540526310.637526,3.96873,8.7439,,,
1540526310.7334616,3.96873,8.74956,,,
1540526310.8329942,3.96873,8.74956,,,
1540526310.938144,3.96873,8.74956,,,
1540526311.0334694,3.96631,8.75471,,,
1540526311.1350727,3.96631,8.75471,,,
1540526311.2337248,3.96631,8.75471,,,
1540526311.3843453,3.96404,8.76012,,,
1540526311.4602692,3.96404,8.76012,0,0,0
1540526311.5384195,3.96404,8.76012,,,
1540526311.634631,3.96191,8.76012,,,
1540526311.744464,3.96191,8.76448,,,
1540526311.8577151,3.96191,8.76448,,,
1540526311.9369893,3.96191,8.76448,,,
1540526312.0347528,3.95988,8.76886,,,
1540526312.15557,3.95988,8.76886,,,
1540526312.245203,3.95988,8.76886,,,
1540526312.3368788,3.95792,8.77322,,,
1540526312.435944,3.95792,8.77322,,,
1540526312.535912,3.95792,8.77322,0,0,0
1540526312.6600235,3.95602,8.77322,,,
1540526312.7416525,3.95602,8.7776,,,
1540526312.8369186,3.95602,8.7776,,,
1540526312.948863,3.95602,8.7776,,,
1540526313.054022,3.95419,8.78146,,,
1540526313.159828,3.95419,8.78146,,,
1540526313.2388666,3.95419,8.78146,,,
1540526313.3372464,3.95245,8.78532,,,
1540526313.446007,3.95245,8.78532,,,
1540526313.5542085,3.95245,8.78532,0,0,0
1540526313.6377504,3.95079,8.78532,,,
1540526313.7422729,3.95079,8.78893,,,
1540526313.851741,3.95079,8.78893,,,
1540526313.9454567,3.95079,8.78893,,,
1540526314.03788,3.94913,8.79303,,,
1540526314.138886,3.94913,8.79303,,,
1540526314.2380254,3.94913,8.79303,,,
1540526314.35971,3.94754,8.79663,,,
1540526314.4408996,3.94754,8.79663,,,
1540526314.5434391,3.94754,8.79663,0,0,0
1540526314.6563914,3.94603,8.79663,,,
1540526314.7488606,3.94603,8.79973,,,
1540526314.8387551,3.94603,8.79973,,,
1540526314.9391308,3.94603,8.79973,,,
1540526315.0393457,3.94452,8.80307,,,
1540526315.1508334,3.94452,8.80307,,,
1540526315.2557101,3.94452,8.80307,,,
1540526315.3397813,3.94307,8.80307,,,
1540526315.4597352,3.94307,8.80615,,,
1540526315.5397604,3.94307,8.80615,0,0,0
1540526315.6482747,3.94171,8.80615,,,
1540526315.7409043,3.94171,8.80949,,,
1540526315.8406947,3.94171,8.80949,,,
1540526315.941024,3.94171,8.80949,,,
1540526316.0436602,3.94028,8.81258,,,
1540526316.1414008,3.94028,8.81258,,,
1540526316.2637053,3.94028,8.81258,,,
1540526316.342855,3.93898,8.81258,,,
1540526316.460223,3.93898,8.81567,,,
1540526316.5444207,3.93898,8.81567,0,0,0
1540526316.6414351,3.93898,8.81567,,,
1540526316.7417383,3.93762,8.8185,,,
1540526316.8494585,3.93762,8.8185,,,
1540526316.9587383,3.93762,8.8185,,,
1540526317.0679905,3.93634,8.82133,,,
1540526317.1448195,3.93634,8.82133,,,
1540526317.2422683,3.93634,8.82133,,,
1540526317.3478303,3.93512,8.82133,,,
1540526317.4420638,3.93512,8.82416,,,
1540526317.542962,3.93512,8.82416,0,0,0
1540526317.6425474,3.93512,8.82416,,,
1540526317.7644258,3.93391,8.827,,,
1540526317.8835404,3.93391,8.827,,,
1540526317.9448395,3.93391,8.827,,,
1540526318.0432408,3.93271,8.82982,,,
