Cell Model,30Q
Cell Number,4
Power Level,34.73
Load,2
Temperature,40
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1539866911.8468041,4.19582,0,,,
1539866911.9489105,4.14359,2.9568,0,0,0
1539866912.0431461,4.14359,2.9568,,,
1539866912.1431367,4.14359,2.9568,,,
1539866912.2430134,4.01128,2.9568,,,
1539866912.3661342,4.01128,8.65747,,,
1539866912.4721658,4.01128,8.65747,,,
1539866912.5745025,4.01128,8.65747,,,
1539866912.6478348,4.00317,8.67471,,,
1539866912.7566423,4.00317,8.67471,,,
1539866912.8687496,4.00317,8.67471,,,
1539866912.9486485,3.99734,8.68732,0,0,0
1539866913.0444014,3.99734,8.68732,,,
1539866913.1497574,3.99734,8.68732,,,
1539866913.2627957,3.99265,8.68732,,,
1539866913.3699954,3.99265,8.69734,,,
1539866913.4491537,3.99265,8.69734,,,
1539866913.5454578,3.99265,8.69734,,,
1539866913.6544013,3.98849,8.7066,,,
1539866913.7461514,3.98849,8.7066,,,
1539866913.8460257,3.98849,8.7066,,,
1539866913.9461317,3.98479,8.7066,0,0,0
1539866914.0661073,3.98479,8.71432,,,
1539866914.1850784,3.98479,8.71432,,,
1539866914.2540314,3.98145,8.71432,,,
1539866914.3465319,3.98145,8.72179,,,
1539866914.4622617,3.98145,8.72179,,,
1539866914.5730133,3.98145,8.72179,,,
1539866914.652395,3.97827,8.72873,,,
1539866914.7481372,3.97827,8.72873,,,
1539866914.8543782,3.97827,8.72873,,,
1539866914.974483,3.97539,8.72873,0,0,0
1539866915.0581045,3.97539,8.73489,,,
1539866915.147815,3.97539,8.73489,,,
1539866915.251627,3.9726,8.73489,,,
1539866915.3570898,3.9726,8.74133,,,
1539866915.4488008,3.9726,8.74133,,,
1539866915.5482786,3.9726,8.74133,,,
1539866915.6488223,3.97002,8.74699,,,
1539866915.793978,3.97002,8.74699,,,
1539866915.8826053,3.97002,8.74699,,,
1539866915.9640567,3.96753,8.74699,0,0,0
1539866916.0547466,3.96753,8.75214,,,
1539866916.1659765,3.96753,8.75214,,,
1539866916.2553678,3.96518,8.75214,,,
1539866916.3541064,3.96518,8.7578,,,
1539866916.4564807,3.96518,8.7578,,,
1539866916.5797021,3.96518,8.7578,,,
1539866916.672129,3.96283,8.76268,,,
1539866916.7568567,3.96283,8.76268,,,
1539866916.8561003,3.96283,8.76268,,,
1539866916.9547312,3.96071,8.76268,0,0,0
1539866917.0637338,3.96071,8.76732,,,
1539866917.1564806,3.96071,8.76732,,,
1539866917.25636,3.96071,8.76732,,,
1539866917.3653946,3.95859,8.77168,,,
1539866917.4674923,3.95859,8.77168,,,
1539866917.5562239,3.95859,8.77168,,,
1539866917.6557176,3.95654,8.77657,,,
1539866917.7557156,3.95654,8.77657,,,
1539866917.869115,3.95654,8.77657,,,
1539866917.9794533,3.95465,8.77657,0,0,0
1539866918.0604591,3.95465,8.78069,,,
1539866918.1598053,3.95465,8.78069,,,
1539866918.2794726,3.95276,8.78069,,,
1539866918.3746004,3.95276,8.78481,,,
1539866918.4579673,3.95276,8.78481,,,
1539866918.5579588,3.95276,8.78481,,,
1539866918.6563518,3.95094,8.78867,,,
1539866918.7792366,3.95094,8.78867,,,
1539866918.863076,3.95094,8.78867,,,
1539866918.9583356,3.94913,8.78867,0,0,0
1539866919.059656,3.94913,8.79303,,,
1539866919.1899388,3.94913,8.79303,,,
1539866919.2789383,3.94739,8.79303,,,
1539866919.360848,3.94739,8.79715,,,
1539866919.458313,3.94739,8.79715,,,
1539866919.5592225,3.94739,8.79715,,,
1539866919.6677299,3.94572,8.80049,,,
1539866919.7582328,3.94572,8.80049,,,
1539866919.8590877,3.94572,8.80049,,,
1539866919.9594676,3.94406,8.80049,0,0,0
1539866920.100298,3.94406,8.80409,,,
1539866920.1911845,3.94406,8.80409,,,
1539866920.2651849,3.94406,8.80409,,,
1539866920.3592026,3.94247,8.80743,,,
1539866920.4695807,3.94247,8.80743,,,
1539866920.5602288,3.94247,8.80743,,,
1539866920.6603503,3.94095,8.81129,,,
1539866920.7602007,3.94095,8.81129,,,
1539866920.8666728,3.94095,8.81129,,,
1539866920.9884386,3.93944,8.81129,0,0,0
1539866921.0803974,3.93944,8.8149,,,
1539866921.1675227,3.93944,8.8149,,,
1539866921.267866,3.93944,8.8149,,,
1539866921.3862133,3.93793,8.81799,,,
1539866921.4928923,3.93793,8.81799,,,
1539866921.5737698,3.93793,8.81799,,,
1539866921.6676974,3.93657,8.82108,,,
1539866921.7775044,3.93657,8.82108,,,
1539866921.884154,3.93657,8.82108,,,
1539866921.9693558,3.93512,8.82108,0,0,0
1539866922.0684226,3.93512,8.82416,,,
1539866922.1678247,3.93512,8.82416,,,
1539866922.275131,3.93512,8.82416,,,
1539866922.3684046,3.93376,8.8275,,,
1539866922.4949143,3.93376,8.8275,,,
1539866922.6012142,3.93376,8.8275,,,
1539866922.6713026,3.9324,8.83034,,,
1539866922.7746818,3.9324,8.83034,,,
1539866922.869222,3.9324,8.83034,,,
1539866922.96921,3.93111,8.83034,0,0,0
1539866923.0812984,3.93111,8.83342,,,
1539866923.168432,3.93111,8.83342,,,
1539866923.2699146,3.93111,8.83342,,,
1539866923.392373,3.92982,8.83624,,,
1539866923.4760664,3.92982,8.83624,,,
1539866923.5857744,3.92982,8.83624,,,
1539866923.670152,3.92854,8.83908,,,
1539866923.769266,3.92854,8.83908,,,
1539866923.8711607,3.92854,8.83908,,,
1539866923.97831,3.92732,8.83908,0,0,0
1539866924.0700703,3.92732,8.84164,,,
1539866924.1947687,3.92732,8.84164,,,
1539866924.2775333,3.92732,8.84164,,,
1539866924.3906946,3.92604,8.84474,,,
1539866924.473505,3.92604,8.84474,,,
1539866924.5710714,3.92604,8.84474,,,
1539866924.6706495,3.92484,8.84756,,,
1539866924.7814372,3.92484,8.84756,,,
1539866924.8720343,3.92484,8.84756,,,
1539866924.9938526,3.92361,8.84756,0,0,0
1539866925.078756,3.92361,8.85014,,,
1539866925.182177,3.92361,8.85014,,,
1539866925.2725375,3.92361,8.85014,,,
1539866925.371038,3.92249,8.85271,,,
1539866925.4713993,3.92249,8.85271,,,
1539866925.5815442,3.92249,8.85271,,,
1539866925.6891847,3.92136,8.85529,,,
1539866925.79326,3.92136,8.85529,,,
1539866925.8822653,3.92136,8.85529,,,
1539866925.972215,3.92021,8.85529,0,0,0
1539866926.0800302,3.92021,8.8576,,,
1539866926.1835208,3.92021,8.8576,,,
1539866926.2742817,3.92021,8.8576,,,
1539866926.3736634,3.91916,8.85991,,,
1539866926.4925375,3.91916,8.85991,,,
1539866926.6102917,3.91916,8.85991,,,
1539866926.6849382,3.91801,8.86275,,,
1539866926.7743256,3.91801,8.86275,,,
1539866926.8859503,3.91801,8.86275,,,
1539866926.9741578,3.91696,8.86275,0,0,0
1539866927.0749085,3.91696,8.86531,,,
1539866927.1749082,3.91696,8.86531,,,
1539866927.2812965,3.91696,8.86531,,,
1539866927.401246,3.91589,8.86763,,,
1539866927.5370207,3.91589,8.86763,,,
1539866927.5997581,3.91589,8.86763,,,
1539866927.6851025,3.91492,8.86995,,,
1539866927.8070138,3.91492,8.86995,,,
1539866927.8893867,3.91492,8.86995,0,0,0
1539866927.9859848,3.91385,8.86995,,,
1539866928.0862179,3.91385,8.87225,,,
1539866928.1976192,3.91385,8.87225,,,
1539866928.3191679,3.91287,8.87225,,,
1539866928.3984823,3.91287,8.87431,,,
1539866928.4865215,3.91287,8.87431,,,
1539866928.5919127,3.91287,8.87431,,,
1539866928.7038882,3.91188,8.87663,,,
1539866928.7880418,3.91188,8.87663,,,
1539866928.8866334,3.91188,8.87663,,,
1539866928.9873295,3.9109,8.87663,0,0,0
1539866929.1049304,3.9109,8.87895,,,
1539866929.2000053,3.9109,8.87895,,,
1539866929.2880347,3.9109,8.87895,,,
1539866929.3883796,3.90993,8.88126,,,
1539866929.5082533,3.90993,8.88126,,,
1539866929.6152365,3.90993,8.88126,,,
1539866929.6933293,3.90901,8.88358,,,
1539866929.7898104,3.90901,8.88358,,,
1539866929.9098494,3.90901,8.88358,,,
1539866930.0066285,3.90804,8.88358,0,0,0
1539866930.0920296,3.90804,8.88564,,,
1539866930.1894698,3.90804,8.88564,,,
1539866930.29215,3.90804,8.88564,,,
1539866930.398231,3.90712,8.8877,,,
1539866930.4897091,3.90712,8.8877,,,
1539866930.5895147,3.90712,8.8877,,,
1539866930.6945577,3.9062,8.8877,,,
1539866930.8351803,3.9062,8.88976,,,
1539866930.922306,3.9062,8.88976,0,0,0
1539866930.9936638,3.90538,8.88976,,,
1539866931.090059,3.90538,8.8913,,,
1539866931.2080097,3.90538,8.8913,,,
1539866931.3143566,3.90538,8.8913,,,
1539866931.3996425,3.90446,8.89336,,,
1539866931.4913359,3.90446,8.89336,,,
1539866931.5961478,3.90446,8.89336,,,
1539866931.707785,3.90356,8.89336,,,
1539866931.7924187,3.90356,8.89542,,,
1539866931.8916414,3.90356,8.89542,,,
1539866931.9914973,3.90356,8.89542,0,0,0
1539866932.1006405,3.90273,8.89798,,,
1539866932.1917167,3.90273,8.89798,,,
1539866932.2921772,3.90273,8.89798,,,
1539866932.4138577,3.9019,8.89952,,,
