Cell Model,VTC6
Cell Number,4
Power Level,34.73
Load,1
Temperature,60
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1541344726.0540688,4.19633,0.00471497,,,
1541344726.1480243,4.19633,0.00471497,0,0,0
1541344726.2459538,4.19633,0.00471497,,,
1541344726.3460875,4.01974,0.00471497,,,
1541344726.443716,4.01974,8.65488,,,
1541344726.5647018,4.01974,8.65488,,,
1541344726.6451845,4.01974,8.65488,,,
1541344726.7473483,4.00067,8.67923,,,
1541344726.8454537,4.00067,8.67923,,,
1541344726.9560797,4.00067,8.67923,,,
1541344727.0661893,3.99553,8.69025,,,
1541344727.1513393,3.99553,8.69025,0,0,0
1541344727.245581,3.99553,8.69025,,,
1541344727.3576634,3.99144,8.69896,,,
1541344727.4411457,3.99144,8.69896,,,
1541344727.54773,3.99144,8.69896,,,
1541344727.646943,3.99144,8.69896,,,
1541344727.7589693,3.98796,8.70639,,,
1541344727.8612244,3.98796,8.70639,,,
1541344727.950195,3.98796,8.70639,,,
1541344728.0473132,3.98494,8.71306,,,
1541344728.148178,3.98494,8.71306,0,0,0
1541344728.2519531,3.98494,8.71306,,,
1541344728.3473039,3.98215,8.71306,,,
1541344728.4480536,3.98215,8.71921,,,
1541344728.5476825,3.98215,8.71921,,,
1541344728.6514318,3.98215,8.71921,,,
1541344728.7476692,3.97964,8.72459,,,
1541344728.8480322,3.97964,8.72459,,,
1541344728.9485948,3.97964,8.72459,,,
1541344729.0620513,3.97729,8.72998,,,
1541344729.1709657,3.97729,8.72998,0,0,0
1541344729.2531748,3.97729,8.72998,,,
1541344729.3491933,3.97517,8.72998,,,
1541344729.4552464,3.97517,8.73459,,,
1541344729.5669405,3.97517,8.73459,,,
1541344729.6487727,3.97517,8.73459,,,
1541344729.7510252,3.97314,8.73894,,,
1541344729.852933,3.97314,8.73894,,,
1541344729.9566424,3.97314,8.73894,,,
1541344730.04901,3.97125,8.74304,,,
1541344730.1520994,3.97125,8.74304,0,0,0
1541344730.2549558,3.97125,8.74304,,,
1541344730.3710518,3.96944,8.74715,,,
1541344730.4564676,3.96944,8.74715,,,
1541344730.5542498,3.96944,8.74715,,,
1541344730.6537435,3.96944,8.74715,,,
1541344730.763317,3.9677,8.75073,,,
1541344730.8681638,3.9677,8.75073,,,
1541344730.9600453,3.9677,8.75073,,,
1541344731.056384,3.96609,8.75432,,,
1541344731.1589446,3.96609,8.75432,0,0,0
1541344731.2598429,3.96609,8.75432,,,
1541344731.3555157,3.96451,8.75432,,,
1541344731.4569438,3.96451,8.75792,,,
1541344731.5568488,3.96451,8.75792,,,
1541344731.6617851,3.96451,8.75792,,,
1541344731.758334,3.963,8.76151,,,
1541344731.8569355,3.963,8.76151,,,
1541344731.956439,3.963,8.76151,,,
1541344732.074392,3.96156,8.76457,,,
1541344732.1793911,3.96156,8.76457,0,0,0
1541344732.2616522,3.96156,8.76457,,,
1541344732.3539107,3.96021,8.76457,,,
1541344732.4669945,3.96021,8.7674,,,
1541344732.576293,3.96021,8.7674,,,
1541344732.6573482,3.96021,8.7674,,,
