Cell Model,VTC6
Cell Number,1
Power Level,23.15
Load,1
Temperature,40
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1539580467.4737442,4.18936,0.000106812,,,
1539580467.5540774,4.18936,0.568619,0,0,0
1539580467.6530974,4.18936,0.568619,,,
1539580467.7525525,4.18936,0.568619,,,
1539580467.8640287,4.07164,5.68417,,,
1539580467.9713228,4.07164,5.68417,,,
1539580468.0589807,4.07164,5.68417,,,
1539580468.176814,4.06544,5.69237,,,
1539580468.262935,4.06544,5.69237,,,
1539580468.366765,4.06544,5.69237,,,
1539580468.457801,4.06166,5.69237,,,
1539580468.5598977,4.06166,5.69801,0,0,0
1539580468.657155,4.06166,5.69801,,,
1539580468.7834914,4.05856,5.69801,,,
1539580468.8610086,4.05856,5.70212,,,
1539580468.9737797,4.05856,5.70212,,,
1539580469.0625772,4.05856,5.70212,,,
1539580469.170634,4.05598,5.7057,,,
1539580469.277383,4.05598,5.7057,,,
1539580469.3677926,4.05598,5.7057,,,
1539580469.4603748,4.05363,5.7057,,,
1539580469.5587456,4.05363,5.70929,0,0,0
1539580469.667856,4.05363,5.70929,,,
1539580469.7733126,4.05363,5.70929,,,
1539580469.8646338,4.05151,5.71211,,,
1539580469.9582133,4.05151,5.71211,,,
1539580470.0784795,4.05151,5.71211,,,
1539580470.1617088,4.04955,5.71468,,,
1539580470.2583673,4.04955,5.71468,,,
1539580470.3582082,4.04955,5.71468,,,
1539580470.4674797,4.04773,5.71468,,,
1539580470.5832283,4.04773,5.71748,0,0,0
1539580470.6702125,4.04773,5.71748,,,
1539580470.7589338,4.04773,5.71748,,,
1539580470.8636205,4.04599,5.7198,,,
1539580470.97671,4.04599,5.7198,,,
1539580471.0609505,4.04599,5.7198,,,
1539580471.1600804,4.0444,5.72211,,,
1539580471.260178,4.0444,5.72211,,,
1539580471.3776102,4.0444,5.72211,,,
1539580471.4969559,4.04289,5.72211,,,
1539580471.5702064,4.04289,5.72415,0,0,0
1539580471.6598496,4.04289,5.72415,,,
1539580471.778332,4.04289,5.72415,,,
1539580471.8627238,4.04138,5.72595,,,
1539580471.9621146,4.04138,5.72595,,,
1539580472.0609593,4.04138,5.72595,,,
1539580472.180629,4.03995,5.72852,,,
1539580472.2751908,4.03995,5.72852,,,
1539580472.3616748,4.03995,5.72852,,,
1539580472.4621215,4.03859,5.72852,,,
1539580472.5621984,4.03859,5.7303,0,0,0
1539580472.668083,4.03859,5.7303,,,
1539580472.7620842,4.03859,5.7303,,,
1539580472.8609657,4.03729,5.73184,,,
1539580472.965011,4.03729,5.73184,,,
1539580473.1018822,4.03729,5.73184,,,
1539580473.194815,4.03609,5.73364,,,
1539580473.2656999,4.03609,5.73364,,,
1539580473.3617516,4.03609,5.73364,,,
1539580473.472812,4.03488,5.73364,,,
1539580473.5870697,4.03488,5.73543,0,0,0
1539580473.6668353,4.03488,5.73543,,,
1539580473.7671726,4.03488,5.73543,,,
1539580473.871901,4.03366,5.73697,,,
1539580473.985113,4.03366,5.73697,,,
1539580474.0823195,4.03366,5.73697,,,
1539580474.1642976,4.03253,5.73697,,,
1539580474.2636828,4.03253,5.73851,,,
1539580474.38731,4.03253,5.73851,,,
1539580474.4706025,4.03139,5.73851,,,
1539580474.5657191,4.03139,5.74031,0,0,0
1539580474.665596,4.03139,5.74031,,,
1539580474.7820091,4.03139,5.74031,,,
1539580474.8871686,4.03033,5.74184,,,
1539580474.9680412,4.03033,5.74184,,,
1539580475.0655816,4.03033,5.74184,,,
1539580475.1682816,4.02928,5.74184,,,
1539580475.28207,4.02928,5.74338,,,
1539580475.3672123,4.02928,5.74338,,,
1539580475.4665785,4.02928,5.74338,,,
1539580475.5665717,4.02829,5.74492,0,0,0
1539580475.6840737,4.02829,5.74492,,,
1539580475.767032,4.02829,5.74492,,,
1539580475.8689067,4.02731,5.7462,,,
1539580475.9671881,4.02731,5.7462,,,
1539580476.0888124,4.02731,5.7462,,,
1539580476.171311,4.02632,5.7462,,,
1539580476.2676923,4.02632,5.74748,,,
1539580476.367671,4.02632,5.74748,,,
1539580476.4945495,4.02534,5.74748,,,
1539580476.59119,4.02534,5.74902,0,0,0
1539580476.6713126,4.02534,5.74902,,,
1539580476.7685735,4.02534,5.74902,,,
1539580476.874033,4.02443,5.75055,,,
1539580476.9865782,4.02443,5.75055,,,
1539580477.0697758,4.02443,5.75055,,,
1539580477.1690576,4.02353,5.75055,,,
1539580477.289985,4.02353,5.75159,,,
1539580477.3783033,4.02353,5.75159,,,
1539580477.4696963,4.02353,5.75159,,,
1539580477.569571,4.02269,5.75287,0,0,0
1539580477.669689,4.02269,5.75287,,,
1539580477.7885544,4.02269,5.75287,,,
1539580477.8724122,4.02179,5.75389,,,
1539580477.9712577,4.02179,5.75389,,,
1539580478.1012068,4.02179,5.75389,,,
1539580478.1807787,4.02095,5.75389,,,
1539580478.2904277,4.02095,5.75517,,,
1539580478.3719432,4.02095,5.75517,,,
1539580478.4735312,4.02095,5.75517,,,
1539580478.574183,4.02013,5.75645,0,0,0
1539580478.6831748,4.02013,5.75645,,,
1539580478.7720838,4.02013,5.75645,,,
1539580478.893999,4.01929,5.75722,,,
1539580478.9778042,4.01929,5.75722,,,
1539580479.091655,4.01929,5.75722,,,
1539580479.1767871,4.01854,5.75722,,,
1539580479.2740314,4.01854,5.7585,,,
1539580479.37403,4.01854,5.7585,,,
1539580479.4831488,4.01854,5.7585,,,
1539580479.591648,4.0177,5.75978,0,0,0
1539580479.696707,4.0177,5.75978,,,
1539580479.7810419,4.0177,5.75978,,,
1539580479.8760319,4.01694,5.76132,,,
1539580479.9830155,4.01694,5.76132,,,
1539580480.0767097,4.01694,5.76132,,,
1539580480.1796634,4.01619,5.76132,,,
1539580480.2746277,4.01619,5.76234,,,
1539580480.3997872,4.01619,5.76234,,,
1539580480.5147717,4.01543,5.76234,,,
1539580480.5845232,4.01543,5.76337,0,0,0
1539580480.677044,4.01543,5.76337,,,
1539580480.7883055,4.01543,5.76337,,,
1539580480.9016168,4.01468,5.7644,,,
1539580480.9811606,4.01468,5.7644,,,
1539580481.0777917,4.01468,5.7644,,,
1539580481.183274,4.01399,5.7644,,,
1539580481.3018637,4.01399,5.76517,,,
1539580481.390127,4.01399,5.76517,,,
1539580481.480419,4.01399,5.76517,,,
1539580481.583643,4.01323,5.76619,0,0,0
1539580481.6967766,4.01323,5.76619,,,
1539580481.7835445,4.01323,5.76619,,,
1539580481.8810563,4.01256,5.76695,,,
1539580481.984396,4.01256,5.76695,,,
1539580482.1032252,4.01256,5.76695,,,
1539580482.1920502,4.01187,5.76695,,,
1539580482.2809367,4.01187,5.76823,,,
1539580482.3910031,4.01187,5.76823,,,
1539580482.4987984,4.01187,5.76823,,,
1539580482.5863676,4.0112,5.76875,0,0,0
1539580482.680776,4.0112,5.76875,,,
1539580482.7821133,4.0112,5.76875,,,
1539580482.9050558,4.01051,5.77029,,,
1539580483.0016596,4.01051,5.77029,,,
1539580483.082763,4.01051,5.77029,,,
1539580483.1808994,4.0099,5.77029,,,
1539580483.2883983,4.0099,5.77106,,,
1539580483.3809023,4.0099,5.77106,,,
1539580483.4811456,4.0099,5.77106,,,
1539580483.5817375,4.00923,5.77208,0,0,0
1539580483.717548,4.00923,5.77208,,,
1539580483.8128648,4.00923,5.77208,,,
1539580483.8834643,4.00862,5.77312,,,
1539580483.9812214,4.00862,5.77312,,,
1539580484.0930989,4.00862,5.77312,,,
1539580484.205983,4.00793,5.77312,,,
1539580484.2857413,4.00793,5.77388,,,
1539580484.3822508,4.00793,5.77388,,,
1539580484.491673,4.00793,5.77388,,,
1539580484.6063588,4.00734,5.7749,0,0,0
1539580484.68639,4.00734,5.7749,,,
1539580484.782482,4.00734,5.7749,,,
1539580484.8817546,4.00673,5.77568,,,
1539580484.992971,4.00673,5.77568,,,
1539580485.0829659,4.00673,5.77568,,,
1539580485.1832404,4.00612,5.77568,,,
1539580485.2833652,4.00612,5.77644,,,
1539580485.4205563,4.00612,5.77644,,,
1539580485.515221,4.00552,5.77644,0,0,0
1539580485.586376,4.00552,5.77747,,,
1539580485.6842551,4.00552,5.77747,,,
1539580485.7940938,4.00552,5.77747,,,
1539580485.884375,4.00499,5.77747,,,
1539580485.9830964,4.00499,5.77798,,,
1539580486.0856225,4.00499,5.77798,,,
1539580486.1932282,4.00438,5.77798,,,
1539580486.3081243,4.00438,5.77875,,,
1539580486.3881211,4.00438,5.77875,,,
1539580486.4839664,4.00438,5.77875,,,
1539580486.5861018,4.00378,5.77977,0,0,0
1539580486.7018483,4.00378,5.77977,,,
1539580486.7859967,4.00378,5.77977,,,
1539580486.8868246,4.00325,5.77977,,,
1539580486.9867895,4.00325,5.78081,,,
1539580487.119709,4.00325,5.78081,,,
1539580487.2169733,4.00264,5.78081,,,
1539580487.295181,4.00264,5.78183,,,
1539580487.3878183,4.00264,5.78183,,,
1539580487.5002444,4.00264,5.78183,,,
1539580487.5877497,4.00212,5.78259,0,0,0
1539580487.688476,4.00212,5.78259,,,
1539580487.7895634,4.00212,5.78259,,,
1539580487.9164615,4.00159,5.78311,,,
1539580488.0018203,4.00159,5.78311,,,
1539580488.0904331,4.00159,5.78311,,,
1539580488.1908512,4.00159,5.78311,,,
1539580488.289739,4.00098,5.78413,,,
1539580488.3982313,4.00098,5.78413,,,
1539580488.488603,4.00098,5.78413,,,
1539580488.5889819,4.00046,5.7849,0,0,0
1539580488.709538,4.00046,5.7849,,,
1539580488.810533,4.00046,5.7849,,,
1539580488.8958485,3.99992,5.7849,,,
1539580488.9898596,3.99992,5.78542,,,
1539580489.089738,3.99992,5.78542,,,
1539580489.2025633,3.99939,5.78542,,,
1539580489.3141284,3.99939,5.78618,,,
1539580489.392223,3.99939,5.78618,,,
1539580489.5120945,3.99939,5.78618,,,
1539580489.5938365,3.99886,5.78696,0,0,0
1539580489.7070954,3.99886,5.78696,,,
1539580489.7909732,3.99886,5.78696,,,
1539580489.8902252,3.99841,5.78696,,,
1539580489.9909904,3.99841,5.78746,,,
1539580490.0985963,3.99841,5.78746,,,
1539580490.1908565,3.99841,5.78746,,,
1539580490.3067904,3.99788,5.78824,,,
1539580490.3982174,3.99788,5.78824,,,
1539580490.5093381,3.99788,5.78824,,,
1539580490.5918312,3.99734,5.78926,0,0,0
1539580490.6910841,3.99734,5.78926,,,
1539580490.7910843,3.99734,5.78926,,,
1539580490.900197,3.99689,5.78926,,,
1539580491.0092924,3.99689,5.79002,,,
1539580491.1066232,3.99689,5.79002,,,
1539580491.2033312,3.99689,5.79002,,,
1539580491.2960665,3.99637,5.79054,,,
1539580491.404915,3.99637,5.79054,,,
1539580491.4975693,3.99637,5.79054,,,
1539580491.5976996,3.99583,5.79182,0,0,0
