Cell Model,VTC6
Cell Number,1
Power Level,23.15
Load,1
Temperature,40
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1539565486.673043,4.19572,0.000106812,,,
1539565486.7669473,4.15979,0.000106812,0,0,0
1539565486.843195,4.15979,1.97939,,,
1539565486.9357843,4.15979,1.97939,,,
1539565487.0497282,4.07097,1.97939,,,
1539565487.1602051,4.07097,5.68494,,,
1539565487.2443514,4.07097,5.68494,,,
1539565487.3682938,4.07097,5.68494,,,
1539565487.4484355,4.06596,5.69186,,,
1539565487.5498292,4.06596,5.69186,,,
1539565487.642418,4.06596,5.69186,,,
1539565487.7401714,4.06241,5.69186,0,0,0
1539565487.8417559,4.06241,5.69673,,,
1539565487.9486074,4.06241,5.69673,,,
1539565488.0482194,4.05954,5.69673,,,
1539565488.143926,4.05954,5.70084,,,
1539565488.242801,4.05954,5.70084,,,
1539565488.3584168,4.05954,5.70084,,,
1539565488.4606557,4.05696,5.70416,,,
1539565488.553443,4.05696,5.70416,,,
1539565488.647678,4.05696,5.70416,,,
1539565488.7504256,4.0547,5.70749,0,0,0
1539565488.858034,4.0547,5.70749,,,
1539565488.9501827,4.0547,5.70749,,,
1539565489.0500557,4.05266,5.70749,,,
1539565489.1493857,4.05266,5.71031,,,
1539565489.252288,4.05266,5.71031,,,
1539565489.3540475,4.05266,5.71031,,,
1539565489.4531786,4.05077,5.71288,,,
1539565489.5681007,4.05077,5.71288,,,
1539565489.663797,4.05077,5.71288,,,
1539565489.7771468,4.04895,5.71544,0,0,0
1539565489.8565385,4.04895,5.71544,,,
1539565489.9507878,4.04895,5.71544,,,
1539565490.0675673,4.04729,5.71544,,,
1539565490.16704,4.04729,5.718,,,
1539565490.2588165,4.04729,5.718,,,
1539565490.358449,4.04729,5.718,,,
1539565490.4585435,4.0457,5.72005,,,
1539565490.5797887,4.0457,5.72005,,,
1539565490.688414,4.0457,5.72005,,,
1539565490.778663,4.04417,5.72211,0,0,0
1539565490.8795366,4.04417,5.72211,,,
1539565490.9797952,4.04417,5.72211,,,
1539565491.0987918,4.04274,5.72415,,,
1539565491.2082787,4.04274,5.72415,,,
1539565491.2840044,4.04274,5.72415,,,
1539565491.3800104,4.04274,5.72415,,,
1539565491.4890354,4.04138,5.72595,,,
1539565491.6019583,4.04138,5.72595,,,
1539565491.6838923,4.04138,5.72595,0,0,0
1539565491.8015764,4.04002,5.72826,,,
1539565491.890929,4.04002,5.72826,,,
1539565491.997461,4.04002,5.72826,,,
1539565492.0846226,4.03873,5.72826,,,
1539565492.1808836,4.03873,5.73006,,,
1539565492.2835257,4.03873,5.73006,,,
1539565492.3907707,4.03873,5.73006,,,
1539565492.4808795,4.03745,5.73158,,,
1539565492.6009243,4.03745,5.73158,,,
1539565492.6902385,4.03745,5.73158,0,0,0
1539565492.7836485,4.03632,5.73312,,,
1539565492.8871267,4.03632,5.73312,,,
1539565492.981895,4.03632,5.73312,,,
1539565493.082128,4.0351,5.73312,,,
1539565493.1936443,4.0351,5.73492,,,
1539565493.2808554,4.0351,5.73492,,,
1539565493.3972054,4.0351,5.73492,,,
1539565493.4926531,4.03397,5.73621,,,
1539565493.5932703,4.03397,5.73621,,,
1539565493.683403,4.03397,5.73621,0,0,0
1539565493.7827523,4.03291,5.73799,,,
1539565493.882366,4.03291,5.73799,,,
1539565493.9901433,4.03291,5.73799,,,
1539565494.1006327,4.03185,5.73799,,,
1539565494.2026777,4.03185,5.73979,,,
1539565494.298851,4.03185,5.73979,,,
1539565494.3940191,4.03185,5.73979,,,
1539565494.4921443,4.03079,5.74133,,,
1539565494.583415,4.03079,5.74133,,,
1539565494.6835206,4.03079,5.74133,,,
1539565494.7838895,4.02972,5.74236,0,0,0
1539565494.905508,4.02972,5.74236,,,
1539565495.0222795,4.02972,5.74236,,,
1539565495.1019347,4.02875,5.74236,,,
1539565495.1886437,4.02875,5.74414,,,
1539565495.2926085,4.02875,5.74414,,,
1539565495.4020452,4.02875,5.74414,,,
1539565495.4888828,4.02776,5.74518,,,
1539565495.5849967,4.02776,5.74518,,,
1539565495.6848586,4.02776,5.74518,,,
1539565495.8000793,4.02686,5.7467,0,0,0
1539565495.924346,4.02686,5.7467,,,
1539565495.9906418,4.02686,5.7467,,,
1539565496.086623,4.02594,5.7467,,,
1539565496.2049727,4.02594,5.74799,,,
1539565496.3132231,4.02594,5.74799,,,
1539565496.3907344,4.02594,5.74799,,,
1539565496.487118,4.02504,5.74927,,,
1539565496.5971386,4.02504,5.74927,,,
1539565496.7073615,4.02504,5.74927,0,0,0
1539565496.7906957,4.02412,5.75081,,,
1539565496.8879845,4.02412,5.75081,,,
1539565496.9879901,4.02412,5.75081,,,
1539565497.0927145,4.0233,5.75081,,,
1539565497.1886094,4.0233,5.75183,,,
1539565497.2884555,4.0233,5.75183,,,
1539565497.3886201,4.0233,5.75183,,,
1539565497.5301697,4.02238,5.75311,,,
1539565497.6212347,4.02238,5.75311,,,
1539565497.6964028,4.02238,5.75311,0,0,0
1539565497.790705,4.02156,5.75415,,,
1539565497.9051552,4.02156,5.75415,,,
1539565498.0162556,4.02156,5.75415,,,
1539565498.1021354,4.0208,5.75415,,,
1539565498.1920376,4.0208,5.75517,,,
1539565498.2997406,4.0208,5.75517,,,
1539565498.4088078,4.0208,5.75517,,,
1539565498.495884,4.01997,5.75645,,,
1539565498.5946298,4.01997,5.75645,,,
1539565498.6968765,4.01997,5.75645,0,0,0
1539565498.8028598,4.01921,5.75722,,,
1539565498.8976703,4.01921,5.75722,,,
1539565498.9976845,4.01921,5.75722,,,
1539565499.1173985,4.01846,5.75722,,,
1539565499.2198117,4.01846,5.7585,,,
1539565499.3039992,4.01846,5.7585,,,
1539565499.3994555,4.01846,5.7585,,,
1539565499.4984717,4.0177,5.75978,,,
1539565499.6095567,4.0177,5.75978,,,
1539565499.7219975,4.0177,5.75978,0,0,0
1539565499.8059509,4.01694,5.76106,,,
1539565499.926748,4.01694,5.76106,,,
1539565500.0096915,4.01694,5.76106,,,
1539565500.1203218,4.01619,5.76106,,,
1539565500.209056,4.01619,5.76208,,,
1539565500.3078341,4.01619,5.76208,,,
