Cell Model,VTC6
Cell Number,1
Power Level,23.15
Load,1
Temperature,60
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1541217325.9286542,4.19633,0.000366211,,,
1541217326.0202048,4.19633,0.000366211,0,0,0
1541217326.123924,4.19633,0.000366211,,,
1541217326.2384744,4.08746,5.44016,,,
1541217326.3232107,4.08746,5.44016,,,
1541217326.4217045,4.08746,5.44016,,,
1541217326.5246825,4.07005,5.44016,,,
1541217326.630196,4.07005,5.68596,,,
1541217326.7221923,4.07005,5.68596,,,
1541217326.8198493,4.07005,5.68596,,,
1541217326.9222066,4.06657,5.69084,,,
1541217327.023409,4.06657,5.69084,0,0,0
1541217327.127798,4.06657,5.69084,,,
1541217327.225689,4.06386,5.69084,,,
1541217327.322455,4.06386,5.69467,,,
1541217327.433084,4.06386,5.69467,,,
1541217327.5463402,4.06143,5.69467,,,
1541217327.6244648,4.06143,5.69827,,,
1541217327.721669,4.06143,5.69827,,,
1541217327.8305984,4.06143,5.69827,,,
1541217327.9382286,4.05931,5.70108,,,
1541217328.0386195,4.05931,5.70108,0,0,0
1541217328.1362956,4.05931,5.70108,,,
1541217328.2257898,4.05742,5.70108,,,
1541217328.3297727,4.05742,5.70364,,,
1541217328.4322672,4.05742,5.70364,,,
1541217328.5267792,4.05568,5.70364,,,
1541217328.6295893,4.05568,5.70621,,,
1541217328.7410462,4.05568,5.70621,,,
1541217328.859565,4.05568,5.70621,,,
1541217328.9423933,4.05402,5.70877,,,
1541217329.0300503,4.05402,5.70877,0,0,0
1541217329.1321657,4.05402,5.70877,,,
1541217329.2356346,4.05251,5.70877,,,
1541217329.329521,4.05251,5.71083,,,
1541217329.4257307,4.05251,5.71083,,,
1541217329.5294352,4.05107,5.71083,,,
1541217329.6333578,4.05107,5.71262,,,
1541217329.7283428,4.05107,5.71262,,,
1541217329.828454,4.05107,5.71262,,,
1541217329.9278934,4.0497,5.71442,,,
1541217330.0459175,4.0497,5.71442,0,0,0
1541217330.1282618,4.0497,5.71442,,,
1541217330.2270706,4.04842,5.71442,,,
1541217330.3271635,4.04842,5.71622,,,
1541217330.4361944,4.04842,5.71622,,,
1541217330.5472927,4.04721,5.71622,,,
1541217330.6329799,4.04721,5.71826,,,
1541217330.7294316,4.04721,5.71826,,,
1541217330.8312504,4.04721,5.71826,,,
1541217330.936538,4.04607,5.7198,,,
1541217331.036259,4.04607,5.7198,0,0,0
1541217331.1461935,4.04607,5.7198,,,
1541217331.231948,4.04494,5.7198,,,
1541217331.352212,4.04494,5.72133,,,
1541217331.4332669,4.04494,5.72133,,,
1541217331.531786,4.04494,5.72133,,,
1541217331.6301317,4.04388,5.72287,,,
1541217331.7399478,4.04388,5.72287,,,
1541217331.8609848,4.04388,5.72287,,,
1541217331.951852,4.04282,5.72415,,,
1541217332.0368013,4.04282,5.72415,0,0,0
1541217332.1367793,4.04282,5.72415,,,
1541217332.240912,4.04184,5.72415,,,
1541217332.3345065,4.04184,5.72543,,,
1541217332.4316435,4.04184,5.72543,,,
1541217332.5341113,4.04184,5.72543,,,
1541217332.6385562,4.04085,5.72697,,,
1541217332.7345169,4.04085,5.72697,,,
1541217332.8357587,4.04085,5.72697,,,
1541217332.9382687,4.03987,5.72852,,,
1541217333.0485044,4.03987,5.72852,0,0,0
1541217333.1342716,4.03987,5.72852,,,
1541217333.2320068,4.03896,5.72852,,,
1541217333.33464,4.03896,5.7298,,,
1541217333.438653,4.03896,5.7298,,,
1541217333.5525143,4.03813,5.7298,,,
1541217333.6382196,4.03813,5.73108,,,
1541217333.7353065,4.03813,5.73108,,,
1541217333.8405502,4.03813,5.73108,,,
1541217333.9535136,4.03722,5.7321,,,
1541217334.036496,4.03722,5.7321,0,0,0
1541217334.1591222,4.03722,5.7321,,,
1541217334.2369695,4.03639,5.7321,,,
1541217334.3430004,4.03639,5.73312,,,
1541217334.4361458,4.03639,5.73312,,,
1541217334.5385075,4.03639,5.73312,,,
1541217334.6366642,4.03555,5.73415,,,
1541217334.7401278,4.03555,5.73415,,,
1541217334.8421028,4.03555,5.73415,,,
1541217334.9709861,4.03481,5.73543,,,
1541217335.047021,4.03481,5.73543,0,0,0
1541217335.1486485,4.03481,5.73543,,,
1541217335.2391255,4.03404,5.73543,,,
1541217335.3435888,4.03404,5.73647,,,
1541217335.4371343,4.03404,5.73647,,,
1541217335.5463738,4.03404,5.73647,,,
1541217335.6558766,4.03328,5.73749,,,
1541217335.7666667,4.03328,5.73749,,,
1541217335.8439853,4.03328,5.73749,,,
1541217335.9383264,4.03253,5.73851,,,
1541217336.0472462,4.03253,5.73851,0,0,0
1541217336.1396232,4.03253,5.73851,,,
1541217336.2391093,4.03177,5.73851,,,
1541217336.3396323,4.03177,5.73979,,,
1541217336.4452262,4.03177,5.73979,,,
1541217336.5838554,4.0311,5.73979,,,
1541217336.649403,4.0311,5.74081,,,
1541217336.7441964,4.0311,5.74081,,,
1541217336.8621347,4.0311,5.74081,,,
1541217336.9449904,4.03033,5.74184,,,
1541217337.0421484,4.03033,5.74184,0,0,0
1541217337.1407614,4.03033,5.74184,,,
1541217337.2499757,4.02965,5.74184,,,
1541217337.3675368,4.02965,5.74261,,,
1541217337.4446025,4.02965,5.74261,,,
1541217337.5432503,4.02965,5.74261,,,
1541217337.648078,4.02898,5.7439,,,
1541217337.7522628,4.02898,5.7439,,,
1541217337.844507,4.02898,5.7439,,,
1541217337.943996,4.02837,5.74466,,,
1541217338.0457385,4.02837,5.74466,0,0,0
1541217338.1881576,4.02837,5.74466,,,
1541217338.2739925,4.02769,5.74466,,,
1541217338.3443696,4.02769,5.74542,,,
1541217338.4450161,4.02769,5.74542,,,
1541217338.5569835,4.02769,5.74542,,,
1541217338.662018,4.02708,5.74646,,,
1541217338.7461038,4.02708,5.74646,,,
1541217338.842597,4.02708,5.74646,,,
1541217338.9623213,4.02647,5.74722,,,
1541217339.0508733,4.02647,5.74722,0,0,0
1541217339.1472855,4.02647,5.74722,,,
1541217339.2448542,4.0258,5.74722,,,
1541217339.3473709,4.0258,5.74825,,,
1541217339.449594,4.0258,5.74825,,,
1541217339.5468788,4.0258,5.74825,,,
1541217339.644852,4.02527,5.74927,,,
1541217339.7473695,4.02527,5.74927,,,
1541217339.8609586,4.02527,5.74927,,,
1541217339.949833,4.02466,5.75005,,,
1541217340.0513353,4.02466,5.75005,0,0,0
1541217340.1487813,4.02466,5.75005,,,
1541217340.25754,4.02406,5.75005,,,
1541217340.3648343,4.02406,5.75107,,,
1541217340.4631186,4.02406,5.75107,,,
1541217340.5572412,4.02406,5.75107,,,
1541217340.6471784,4.02345,5.75159,,,
1541217340.752958,4.02345,5.75159,,,
1541217340.8493283,4.02345,5.75159,,,
1541217340.9487364,4.02292,5.75159,,,
1541217341.0486214,4.02292,5.75261,0,0,0
1541217341.1659706,4.02292,5.75261,,,
1541217341.2601626,4.02238,5.75261,,,
1541217341.3585613,4.02238,5.75311,,,
1541217341.448335,4.02238,5.75311,,,
1541217341.5617044,4.02238,5.75311,,,
1541217341.6723588,4.02179,5.75389,,,
1541217341.7498608,4.02179,5.75389,,,
1541217341.851835,4.02179,5.75389,,,
1541217341.953704,4.02126,5.75491,,,
1541217342.0785065,4.02126,5.75491,0,0,0
1541217342.1672165,4.02126,5.75491,,,
1541217342.2509904,4.02072,5.75491,,,
1541217342.3525655,4.02072,5.75543,,,
1541217342.4590058,4.02072,5.75543,,,
1541217342.5529509,4.02072,5.75543,,,
1541217342.6521688,4.0202,5.7562,,,
1541217342.756707,4.0202,5.7562,,,
1541217342.8726964,4.0202,5.7562,,,
1541217342.9521368,4.01967,5.7562,0,0,0
1541217343.0507984,4.01967,5.75696,,,
1541217343.1540155,4.01967,5.75696,,,
1541217343.262924,4.01913,5.75696,,,
1541217343.3684888,4.01913,5.75748,,,
1541217343.4605305,4.01913,5.75748,,,
1541217343.5597563,4.01913,5.75748,,,
1541217343.6752388,4.01862,5.75824,,,
1541217343.7643561,4.01862,5.75824,,,
1541217343.8573208,4.01862,5.75824,,,
1541217343.9527972,4.01816,5.75824,,,
1541217344.0541837,4.01816,5.75902,0,0,0
1541217344.1593983,4.01816,5.75902,,,
1541217344.2543669,4.01816,5.75902,,,
1541217344.3568625,4.01762,5.76004,,,
1541217344.4549925,4.01762,5.76004,,,
1541217344.5694516,4.01762,5.76004,,,
1541217344.6554227,4.01717,5.7608,,,
1541217344.7632542,4.01717,5.7608,,,
1541217344.85429,4.01717,5.7608,,,
1541217344.9665358,4.01665,5.7608,,,
1541217345.0813143,4.01665,5.76158,0,0,0
1541217345.1839044,4.01665,5.76158,,,
1541217345.2601814,4.01665,5.76158,,,
1541217345.357371,4.01619,5.76234,,,
1541217345.464554,4.01619,5.76234,,,
1541217345.5584586,4.01619,5.76234,,,
1541217345.6562757,4.01573,5.76286,,,
1541217345.7582378,4.01573,5.76286,,,
1541217345.8778992,4.01573,5.76286,,,
1541217345.981915,4.01527,5.76286,0,0,0
1541217346.0602834,4.01527,5.76363,,,
1541217346.157621,4.01527,5.76363,,,
1541217346.2670639,4.01476,5.76363,,,
1541217346.375062,4.01476,5.76414,,,
1541217346.4628,4.01476,5.76414,,,
1541217346.5597882,4.01476,5.76414,,,
1541217346.6823564,4.0143,5.7644,,,
1541217346.7640908,4.0143,5.7644,,,
1541217346.864609,4.0143,5.7644,,,
1541217346.957909,4.01384,5.7644,,,
1541217347.0631852,4.01384,5.76517,0,0,0
1541217347.1808968,4.01384,5.76517,,,
1541217347.264539,4.01384,5.76517,,,
1541217347.363806,4.01346,5.76619,,,
1541217347.489713,4.01346,5.76619,,,
1541217347.5729012,4.01346,5.76619,,,
1541217347.6780787,4.01302,5.76645,,,
1541217347.7633293,4.01302,5.76645,,,
1541217347.8604171,4.01302,5.76645,,,
1541217347.962287,4.01256,5.76645,,,
1541217348.0690389,4.01256,5.76695,0,0,0
1541217348.1654134,4.01256,5.76695,,,
1541217348.293953,4.01256,5.76695,,,
1541217348.3724205,4.0121,5.76773,,,
1541217348.4656072,4.0121,5.76773,,,
1541217348.5686224,4.0121,5.76773,,,
1541217348.6611485,4.01172,5.76849,,,
1541217348.76313,4.01172,5.76849,,,
1541217348.8746598,4.01172,5.76849,,,
1541217348.9877717,4.01128,5.76849,0,0,0
1541217349.0902302,4.01128,5.76875,,,
1541217349.1706595,4.01128,5.76875,,,
1541217349.2695343,4.01128,5.76875,,,
1541217349.3727636,4.01089,5.76978,,,
1541217349.4682813,4.01089,5.76978,,,
1541217349.564034,4.01089,5.76978,,,
1541217349.664136,4.01044,5.77055,,,
1541217349.7701085,4.01044,5.77055,,,
1541217349.9151402,4.01044,5.77055,,,
1541217349.9781623,4.00998,5.77055,0,0,0
1541217350.0696528,4.00998,5.7708,,,
1541217350.1832054,4.00998,5.7708,,,
1541217350.2905903,4.0096,5.7708,,,
1541217350.3664382,4.0096,5.77158,,,
1541217350.4691114,4.0096,5.77158,,,
1541217350.570403,4.0096,5.77158,,,
1541217350.6794107,4.00923,5.77234,,,
1541217350.7697465,4.00923,5.77234,,,
1541217350.8691666,4.00923,5.77234,,,
1541217350.968471,4.00877,5.77234,,,
1541217351.0689106,4.00877,5.77286,0,0,0
1541217351.1733358,4.00877,5.77286,,,
1541217351.2709446,4.00877,5.77286,,,
1541217351.3695905,4.00839,5.77336,,,
1541217351.4820075,4.00839,5.77336,,,
1541217351.59772,4.00839,5.77336,,,
1541217351.6721747,4.00801,5.77362,,,
1541217351.7732935,4.00801,5.77362,,,
1541217351.8768404,4.00801,5.77362,,,
1541217351.9910898,4.00764,5.77362,0,0,0
1541217352.0695102,4.00764,5.7744,,,
1541217352.1727605,4.00764,5.7744,,,
1541217352.273293,4.00764,5.7744,,,
1541217352.376983,4.00726,5.77516,,,
1541217352.4756963,4.00726,5.77516,,,
1541217352.5716255,4.00726,5.77516,,,
1541217352.670625,4.00688,5.77568,,,
1541217352.7916958,4.00688,5.77568,,,
1541217352.8731189,4.00688,5.77568,,,
1541217352.972152,4.0065,5.77568,0,0,0
1541217353.0721889,4.0065,5.77592,,,
1541217353.1806047,4.0065,5.77592,,,
1541217353.2916133,4.0065,5.77592,,,
1541217353.3729825,4.00604,5.77644,,,
1541217353.471877,4.00604,5.77644,,,
1541217353.5772164,4.00604,5.77644,,,
1541217353.681633,4.00568,5.77644,,,
1541217353.776971,4.00568,5.77696,,,
1541217353.8715024,4.00568,5.77696,,,
1541217353.9737382,4.00537,5.77696,0,0,0
1541217354.08,4.00537,5.77773,,,
1541217354.183315,4.00537,5.77773,,,
1541217354.2866788,4.00537,5.77773,,,
1541217354.379741,4.00499,5.77773,,,
1541217354.4944792,4.00499,5.77773,,,
1541217354.600625,4.00499,5.77773,,,
1541217354.6760736,4.00461,5.77773,,,
1541217354.7787235,4.00461,5.77849,,,
1541217354.881647,4.00461,5.77849,,,
1541217354.9945998,4.00423,5.77849,0,0,0
1541217355.0839472,4.00423,5.77901,,,
1541217355.1782317,4.00423,5.77901,,,
1541217355.280149,4.00423,5.77901,,,
1541217355.383041,4.00394,5.77977,,,
1541217355.4808261,4.00394,5.77977,,,
1541217355.5794377,4.00394,5.77977,,,
1541217355.6804264,4.00356,5.77977,,,
1541217355.799472,4.00356,5.78029,,,
1541217355.8844857,4.00356,5.78029,,,
1541217355.9780424,4.00356,5.78029,0,0,0
1541217356.0764823,4.00317,5.78081,,,
1541217356.194088,4.00317,5.78081,,,
1541217356.2790267,4.00317,5.78081,,,
1541217356.3768477,4.00279,5.78131,,,
1541217356.4983735,4.00279,5.78131,,,
1541217356.5864515,4.00279,5.78131,,,
1541217356.695217,4.00249,5.78131,,,
1541217356.7780845,4.00249,5.78209,,,
1541217356.881316,4.00249,5.78209,,,
1541217356.98008,4.00249,5.78209,0,0,0
1541217357.085206,4.00212,5.78259,,,
1541217357.184194,4.00212,5.78259,,,
1541217357.2814667,4.00212,5.78259,,,
1541217357.3800611,4.00174,5.78285,,,
1541217357.4983895,4.00174,5.78285,,,
1541217357.6053383,4.00174,5.78285,,,
1541217357.6800442,4.00143,5.78285,,,
1541217357.7803645,4.00143,5.78337,,,
1541217357.885957,4.00143,5.78337,,,
1541217357.9973276,4.00105,5.78337,0,0,0
1541217358.0812993,4.00105,5.78387,,,
1541217358.1797376,4.00105,5.78387,,,
1541217358.2809625,4.00105,5.78387,,,
1541217358.3880384,4.00075,5.78465,,,
1541217358.4804225,4.00075,5.78465,,,
1541217358.5796132,4.00075,5.78465,,,
1541217358.716564,4.00038,5.78465,,,
1541217358.808057,4.00038,5.7849,,,
1541217358.9249525,4.00038,5.7849,,,
1541217358.9860451,4.00038,5.7849,0,0,0
1541217359.0879269,4.00008,5.78516,,,
1541217359.203119,4.00008,5.78516,,,
