Cell Model,VTC6
Cell Number,1
Power Level,34.73
Load,1
Temperature,40
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1539639373.472281,4.19565,0.262314,,,
1539639373.5605035,4.19565,0.262314,0,0,0
1539639373.6605096,4.19565,0.262314,,,
1539639373.7700107,4.00348,0.262314,,,
1539639373.8606389,4.00348,8.68051,,,
1539639373.9610016,4.00348,8.68051,,,
1539639374.063742,4.00348,8.68051,,,
1539639374.191053,3.98962,8.70332,,,
1539639374.2770252,3.98962,8.70332,,,
1539639374.3641267,3.98962,8.70332,,,
1539639374.4628627,3.98373,8.71613,,,
1539639374.5630045,3.98373,8.71613,0,0,0
1539639374.6706235,3.98373,8.71613,,,
1539639374.7702827,3.97911,8.71613,,,
1539639374.862732,3.97911,8.72614,,,
1539639374.9872565,3.97911,8.72614,,,
1539639375.081899,3.97911,8.72614,,,
1539639375.1677523,3.97517,8.73459,,,
1539639375.2633,3.97517,8.73459,,,
1539639375.36324,3.97517,8.73459,,,
1539639375.4775257,3.97177,8.74202,,,
1539639375.5653708,3.97177,8.74202,0,0,0
1539639375.6643827,3.97177,8.74202,,,
1539639375.7857056,3.96867,8.74202,,,
1539639375.8775063,3.96867,8.74895,,,
1539639375.9900212,3.96867,8.74895,,,
1539639376.0769904,3.96867,8.74895,,,
1539639376.1664855,3.96588,8.7551,,,
1539639376.2768936,3.96588,8.7551,,,
1539639376.3662808,3.96588,8.7551,,,
1539639376.4648619,3.96323,8.7551,,,
1539639376.5817673,3.96323,8.76125,0,0,0
1539639376.6783416,3.96323,8.76125,,,
1539639376.7907224,3.96072,8.76125,,,
1539639376.8741148,3.96072,8.76637,,,
1539639376.9699917,3.96072,8.76637,,,
1539639377.0711086,3.96072,8.76637,,,
1539639377.183356,3.95847,8.7715,,,
1539639377.2691026,3.95847,8.7715,,,
1539639377.3811865,3.95847,8.7715,,,
1539639377.4776073,3.95627,8.7715,,,
1539639377.5747426,3.95627,8.77637,0,0,0
1539639377.668123,3.95627,8.77637,,,
1539639377.7683527,3.95627,8.77637,,,
1539639377.8683515,3.95422,8.78098,,,
1539639377.9909728,3.95422,8.78098,,,
1539639378.0727394,3.95422,8.78098,,,
1539639378.175072,3.95226,8.78508,,,
1539639378.2811718,3.95226,8.78508,,,
1539639378.3834767,3.95226,8.78508,,,
1539639378.4946017,3.95036,8.78508,,,
1539639378.5748732,3.95036,8.78944,0,0,0
1539639378.6709704,3.95036,8.78944,,,
1539639378.7752602,3.95036,8.78944,,,
1539639378.8859875,3.94855,8.79353,,,
1539639378.9769316,3.94855,8.79353,,,
1539639379.093623,3.94855,8.79353,,,
1539639379.1753583,3.94681,8.79738,,,
1539639379.2973638,3.94681,8.79738,,,
1539639379.3802016,3.94681,8.79738,,,
1539639379.4733553,3.94514,8.79738,,,
1539639379.5744836,3.94514,8.80098,0,0,0
1539639379.6875908,3.94514,8.80098,,,
1539639379.7726026,3.94514,8.80098,,,
1539639379.8732202,3.94356,8.80431,,,
1539639379.973353,3.94356,8.80431,,,
1539639380.0808687,3.94356,8.80431,,,
1539639380.190828,3.94197,8.80789,,,
1539639380.2764714,3.94197,8.80789,,,
1539639380.3777542,3.94197,8.80789,,,
1539639380.4763258,3.94054,8.80789,,,
1539639380.5867121,3.94054,8.81148,0,0,0
1539639380.6789677,3.94054,8.81148,,,
1539639380.7779648,3.94054,8.81148,,,
1539639380.8782275,3.93901,8.81482,,,
1539639381.0028303,3.93901,8.81482,,,
1539639381.108814,3.93901,8.81482,,,
1539639381.1813467,3.93765,8.81763,,,
1539639381.3075957,3.93765,8.81763,,,
1539639381.392163,3.93765,8.81763,,,
1539639381.4791312,3.93629,8.81763,,,
1539639381.5781407,3.93629,8.82071,0,0,0
1539639381.6804829,3.93629,8.82071,,,
1539639381.788719,3.93629,8.82071,,,
1539639381.8980913,3.93494,8.82404,,,
1539639381.9830978,3.93494,8.82404,,,
1539639382.1056454,3.93494,8.82404,,,
1539639382.2067068,3.93364,8.82686,,,
1539639382.2868347,3.93364,8.82686,,,
1539639382.3812075,3.93364,8.82686,,,
1539639382.4826155,3.93243,8.82686,,,
1539639382.5830932,3.93243,8.82942,0,0,0
1539639382.69864,3.93243,8.82942,,,
1539639382.8071,3.93115,8.82942,,,
1539639382.8885884,3.93115,8.83224,,,
1539639382.9871747,3.93115,8.83224,,,
1539639383.09188,3.93115,8.83224,,,
1539639383.200204,3.93001,8.83481,,,
1539639383.2892373,3.93001,8.83481,,,
1539639383.3994546,3.93001,8.83481,,,
1539639383.483597,3.9288,8.83481,,,
1539639383.5912514,3.9288,8.83737,0,0,0
1539639383.7290325,3.9288,8.83737,,,
1539639383.814836,3.92767,8.83737,,,
1539639383.8872173,3.92767,8.84044,,,
1539639384.0063403,3.92767,8.84044,,,
1539639384.0893214,3.92767,8.84044,,,
1539639384.1834824,3.92653,8.8425,,,
1539639384.2842355,3.92653,8.8425,,,
1539639384.395222,3.92653,8.8425,,,
1539639384.4850788,3.92548,8.8425,,,
1539639384.6076736,3.92548,8.84506,0,0,0
1539639384.6896963,3.92548,8.84506,,,
1539639384.796084,3.92548,8.84506,,,
