Cell Model,30Q
Cell Number,1
Power Level,23.15
Load,2
Temperature,60
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1541199063.1413708,4.19627,0,,,
1541199063.2383742,4.15736,0,0,0,0
1541199063.3457773,4.15736,2.06885,,,
1541199063.4393263,4.15736,2.06885,,,
1541199063.541879,4.0619,2.06885,,,
1541199063.6386917,4.0619,5.69833,,,
1541199063.7426255,4.0619,5.69833,,,
1541199063.8802006,4.0619,5.69833,,,
1541199063.9666355,4.05699,5.70528,,,
1541199064.0459874,4.05699,5.70528,,,
1541199064.1541512,4.05699,5.70528,,,
1541199064.2648406,4.05336,5.70528,0,0,0
1541199064.3427336,4.05336,5.71016,,,
1541199064.4436173,4.05336,5.71016,,,
1541199064.5495152,4.05032,5.71016,,,
1541199064.6611123,4.05032,5.71454,,,
1541199064.766504,4.05032,5.71454,,,
1541199064.8631556,4.05032,5.71454,,,
1541199064.9406497,4.04776,5.71814,,,
1541199065.0487025,4.04776,5.71814,,,
1541199065.1415658,4.04776,5.71814,,,
1541199065.242103,4.04533,5.71814,0,0,0
1541199065.3423572,4.04533,5.72148,,,
1541199065.459051,4.04533,5.72148,,,
1541199065.5659523,4.04314,5.72148,,,
1541199065.6710074,4.04314,5.72456,,,
1541199065.744944,4.04314,5.72456,,,
1541199065.8486145,4.04314,5.72456,,,
1541199065.9587646,4.04109,5.72766,,,
1541199066.0423203,4.04109,5.72766,,,
1541199066.1431487,4.04109,5.72766,,,
1541199066.2426739,4.0392,5.72766,0,0,0
1541199066.3513982,4.0392,5.73022,,,
1541199066.4672875,4.0392,5.73022,,,
1541199066.5461652,4.0392,5.73022,,,
1541199066.6432502,4.03746,5.73254,,,
1541199066.7631264,4.03746,5.73254,,,
1541199066.8485584,4.03746,5.73254,,,
1541199066.9442577,4.0358,5.73486,,,
1541199067.0425107,4.0358,5.73486,,,
1541199067.151676,4.0358,5.73486,,,
1541199067.2672422,4.03413,5.73486,0,0,0
1541199067.344127,4.03413,5.73743,,,
1541199067.4428744,4.03413,5.73743,,,
1541199067.543755,4.03413,5.73743,,,
1541199067.6526468,4.03262,5.73949,,,
1541199067.744119,4.03262,5.73949,,,
1541199067.8442485,4.03262,5.73949,,,
1541199067.9443583,4.0311,5.74155,,,
1541199068.0875242,4.0311,5.74155,,,
1541199068.15073,4.0311,5.74155,,,
1541199068.244648,4.02974,5.74155,0,0,0
1541199068.345014,4.02974,5.74361,,,
1541199068.4588857,4.02974,5.74361,,,
1541199068.5452669,4.02974,5.74361,,,
1541199068.6441312,4.02838,5.74541,,,
1541199068.7454913,4.02838,5.74541,,,
1541199068.8732367,4.02838,5.74541,,,
1541199068.959094,4.02702,5.74747,,,
1541199069.0459983,4.02702,5.74747,,,
1541199069.1459827,4.02702,5.74747,,,
1541199069.2461162,4.02573,5.74747,0,0,0
1541199069.352851,4.02573,5.74927,,,
1541199069.4470108,4.02573,5.74927,,,
1541199069.5478582,4.02573,5.74927,,,
1541199069.6633732,4.02452,5.75107,,,
1541199069.7623508,4.02452,5.75107,,,
1541199069.8695958,4.02452,5.75107,,,
1541199069.9484704,4.02332,5.75261,,,
1541199070.0472422,4.02332,5.75261,,,
1541199070.1513922,4.02332,5.75261,,,
1541199070.263725,4.02217,5.75261,0,0,0
1541199070.3478475,4.02217,5.75415,,,
1541199070.4592505,4.02217,5.75415,,,
1541199070.5569682,4.02217,5.75415,,,
1541199070.6564822,4.02104,5.75569,,,
1541199070.7488456,4.02104,5.75569,,,
1541199070.8488538,4.02104,5.75569,,,
1541199070.9490771,4.0199,5.75749,,,
1541199071.0523245,4.0199,5.75749,,,
1541199071.1492279,4.0199,5.75749,,,
1541199071.2527008,4.01884,5.75749,0,0,0
1541199071.3636186,4.01884,5.75903,,,
1541199071.4624596,4.01884,5.75903,,,
1541199071.5733635,4.0177,5.75903,,,
1541199071.6530335,4.0177,5.76083,,,
1541199071.7500308,4.0177,5.76083,,,
1541199071.853184,4.0177,5.76083,,,
1541199071.959612,4.01672,5.76083,,,
1541199072.0537972,4.01672,5.76237,,,
1541199072.1681106,4.01672,5.76237,,,
1541199072.251165,4.01567,5.76237,0,0,0
1541199072.3736713,4.01567,5.76367,,,
1541199072.4561498,4.01567,5.76367,,,
1541199072.5516405,4.01567,5.76367,,,
1541199072.6516101,4.01468,5.76495,,,
1541199072.7630532,4.01468,5.76495,,,
1541199072.8521895,4.01468,5.76495,,,
1541199072.9737701,4.01378,5.76495,,,
1541199073.0538037,4.01378,5.76624,,,
1541199073.1584322,4.01378,5.76624,,,
1541199073.2686987,4.01279,5.76624,0,0,0
1541199073.3526742,4.01279,5.76752,,,
1541199073.452108,4.01279,5.76752,,,
1541199073.5526595,4.01279,5.76752,,,
1541199073.6606257,4.01181,5.76932,,,
1541199073.7741077,4.01181,5.76932,,,
1541199073.8531542,4.01181,5.76932,,,
1541199073.9528577,4.01089,5.76932,,,
1541199074.0735095,4.01089,5.77061,,,
1541199074.1556544,4.01089,5.77061,,,
1541199074.253425,4.00998,5.77061,0,0,0
1541199074.353553,4.00998,5.7719,,,
1541199074.4630792,4.00998,5.7719,,,
1541199074.579278,4.00998,5.7719,,,
1541199074.6571128,4.00916,5.77344,,,
1541199074.7545307,4.00916,5.77344,,,
1541199074.8595033,4.00916,5.77344,,,
1541199074.9711838,4.00824,5.77344,,,
1541199075.054665,4.00824,5.77422,,,
1541199075.1550207,4.00824,5.77422,,,
1541199075.254876,4.00824,5.77422,0,0,0
1541199075.3806825,4.00742,5.77576,,,
1541199075.4550908,4.00742,5.77576,,,
1541199075.5565145,4.00742,5.77576,,,
1541199075.6552658,4.00658,5.77678,,,
1541199075.7783742,4.00658,5.77678,,,
1541199075.8605075,4.00658,5.77678,,,
1541199075.958741,4.00568,5.77678,,,
1541199076.0593483,4.00568,5.77808,,,
1541199076.191206,4.00568,5.77808,,,
1541199076.278095,4.00491,5.77808,0,0,0
1541199076.358352,4.00491,5.7791,,,
1541199076.459448,4.00491,5.7791,,,
1541199076.5634239,4.00491,5.7791,,,
1541199076.6769729,4.00409,5.78038,,,
1541199076.7599385,4.00409,5.78038,,,
1541199076.859187,4.00409,5.78038,,,
1541199076.9821718,4.00333,5.78038,,,
1541199077.0667684,4.00333,5.78142,,,
1541199077.1592999,4.00333,5.78142,,,
1541199077.2600617,4.00333,5.78142,0,0,0
1541199077.36033,4.00256,5.78244,,,
1541199077.482579,4.00256,5.78244,,,
1541199077.5659168,4.00256,5.78244,,,
1541199077.6601796,4.00174,5.78372,,,
1541199077.7835045,4.00174,5.78372,,,
1541199077.871409,4.00174,5.78372,,,
1541199077.9843926,4.00098,5.78372,,,
1541199078.0620267,4.00098,5.78502,,,
1541199078.1618218,4.00098,5.78502,,,
1541199078.2683704,4.00098,5.78502,0,0,0
1541199078.3783422,4.00023,5.78578,,,
1541199078.4631639,4.00023,5.78578,,,
1541199078.5832913,4.00023,5.78578,,,
1541199078.6692808,3.99947,5.78708,,,
1541199078.7731946,3.99947,5.78708,,,
1541199078.8690586,3.99947,5.78708,,,
1541199078.9690566,3.99878,5.78708,,,
1541199079.0682943,3.99878,5.7881,,,
1541199079.1825516,3.99878,5.7881,,,
1541199079.2935731,3.99803,5.7881,0,0,0
1541199079.3959968,3.99803,5.78912,,,
1541199079.477111,3.99803,5.78912,,,
1541199079.5740745,3.99803,5.78912,,,
1541199079.6878674,3.99734,5.79016,,,
1541199079.771336,3.99734,5.79016,,,
1541199079.872202,3.99734,5.79016,,,
1541199079.9715495,3.99666,5.79016,,,
1541199080.077348,3.99666,5.79092,,,
1541199080.1898377,3.99666,5.79092,,,
1541199080.2786286,3.99666,5.79092,0,0,0
1541199080.3722212,3.99591,5.79222,,,
1541199080.489039,3.99591,5.79222,,,
1541199080.5738144,3.99591,5.79222,,,
1541199080.6727333,3.9953,5.79272,,,
1541199080.7727442,3.9953,5.79272,,,
1541199080.8786542,3.9953,5.79272,,,
1541199080.9987957,3.99461,5.79272,,,
1541199081.0807767,3.99461,5.79376,,,
1541199081.1712892,3.99461,5.79376,,,
1541199081.2716742,3.99461,5.79376,0,0,0
1541199081.3806577,3.99394,5.79504,,,
1541199081.4728632,3.99394,5.79504,,,
1541199081.5721216,3.99394,5.79504,,,
1541199081.672122,3.99326,5.79608,,,
1541199081.8121219,3.99326,5.79608,,,
1541199081.9042573,3.99326,5.79608,,,
1541199081.9757607,3.99265,5.79608,,,
1541199082.0722878,3.99265,5.7971,,,
1541199082.1887774,3.99265,5.7971,,,
1541199082.2736275,3.99265,5.7971,0,0,0
1541199082.3736358,3.99197,5.79788,,,
1541199082.473614,3.99197,5.79788,,,
1541199082.598537,3.99197,5.79788,,,
1541199082.6890028,3.99136,5.7989,,,
1541199082.7742445,3.99136,5.7989,,,
1541199082.8743737,3.99136,5.7989,,,
1541199082.9749906,3.99069,5.7989,,,
1541199083.0814571,3.99069,5.79968,,,
1541199083.174981,3.99069,5.79968,,,
1541199083.2751095,3.99069,5.79968,0,0,0
1541199083.3792336,3.99008,5.80045,,,
1541199083.5175962,3.99008,5.80045,,,
1541199083.6108298,3.99008,5.80045,,,
1541199083.6788175,3.98947,5.80148,,,
1541199083.7770255,3.98947,5.80148,,,
1541199083.8966894,3.98947,5.80148,,,
1541199084.0005465,3.98886,5.80148,,,
1541199084.0796201,3.98886,5.80251,,,
1541199084.1781046,3.98886,5.80251,,,
1541199084.2886105,3.98886,5.80251,0,0,0
1541199084.395994,3.98827,5.80328,,,
1541199084.4781408,3.98827,5.80328,,,
1541199084.5796888,3.98827,5.80328,,,
1541199084.6793475,3.98766,5.80405,,,
1541199084.7859054,3.98766,5.80405,,,
1541199084.8785214,3.98766,5.80405,,,
1541199084.9787056,3.98705,5.80405,,,
1541199085.078633,3.98705,5.80482,,,
1541199085.222708,3.98705,5.80482,,,
1541199085.3094585,3.98653,5.80482,0,0,0
1541199085.3842676,3.98653,5.80559,,,
1541199085.4794888,3.98653,5.80559,,,
1541199085.5949025,3.98653,5.80559,,,
1541199085.7034996,3.98592,5.80559,,,
1541199085.7804453,3.98592,5.80663,,,
1541199085.87939,3.98592,5.80663,,,
1541199085.9832482,3.98538,5.80663,,,
1541199086.1008587,3.98538,5.80765,,,
1541199086.1818974,3.98538,5.80765,0,0,0
1541199086.280114,3.98538,5.80765,,,
1541199086.3791025,3.98479,5.80869,,,
1541199086.48137,3.98479,5.80869,,,
1541199086.5817268,3.98479,5.80869,,,
1541199086.6801765,3.98418,5.80869,,,
1541199086.779488,3.98418,5.80945,,,
1541199086.912878,3.98418,5.80945,,,
1541199087.005104,3.98364,5.80945,,,
1541199087.0818346,3.98364,5.80997,,,
1541199087.1796038,3.98364,5.80997,,,
1541199087.288728,3.98364,5.80997,0,0,0
1541199087.3966956,3.98311,5.81075,,,
1541199087.479958,3.98311,5.81075,,,
1541199087.5804195,3.98311,5.81075,,,
