Time[s],Voltage[V],Current[A],OverVoltage,OverPower,,
106.7,114.2603302,39.71836853,FALSE,FALSE,,
106.8,114.1228638,44.69963074,FALSE,FALSE,,
106.9,114.0401917,48.13258362,FALSE,FALSE,,
107,113.3719177,74.74249268,FALSE,FALSE,,
107.1,113.1178284,83.24536133,FALSE,FALSE,,
107.2,113.0814056,83.79325867,FALSE,FALSE,,
107.3,113.0315399,84.88586426,FALSE,FALSE,,
107.4,113.0114594,85.4744873,FALSE,FALSE,,
107.5,113.2094727,75.66307068,FALSE,FALSE,,
107.6,113.8793488,42.99336243,FALSE,FALSE,,
107.7,115.1690216,0.351593018,FALSE,FALSE,,
107.8,115.1894684,0.285064697,FALSE,FALSE,,
107.9,115.2113647,-0.304397583,FALSE,FALSE,,
108,115.2189789,0.00630188,FALSE,FALSE,,
108.1,115.2169189,0.575744629,FALSE,FALSE,,
108.2,115.2375641,0.06439209,FALSE,FALSE,,
108.3,115.2423553,0.224075317,FALSE,FALSE,,
108.4,115.2500305,0.134399414,FALSE,FALSE,,
108.5,115.2565613,0.11026001,FALSE,FALSE,,
108.6,115.2645111,0.128860474,FALSE,FALSE,,
108.7,115.2608032,0.325668335,FALSE,FALSE,,
108.8,115.2646332,0.376968384,FALSE,FALSE,,
108.9,115.2467499,1.711791992,FALSE,FALSE,,
109,115.1677399,5.08996582,FALSE,FALSE,,
109.1,114.908844,15.12974548,FALSE,FALSE,,
109.2,114.5546112,28.73458862,FALSE,FALSE,,
109.3,114.4361572,32.69584656,FALSE,FALSE,,
109.4,114.1653442,43.32737732,FALSE,FALSE,,
109.5,114.0822296,45.98338318,FALSE,FALSE,,
109.6,114.0121155,48.00134277,FALSE,FALSE,,
109.7,113.8525696,54.62255859,FALSE,FALSE,,
109.8,113.4144592,70.94888306,FALSE,FALSE,,
109.9,113.2710876,75.72918701,FALSE,FALSE,,
110,113.1579742,80.02055359,FALSE,FALSE,,
110.1,113.1806335,78.44239807,FALSE,FALSE,,
110.2,114.8829498,10.90371704,FALSE,FALSE,,
110.3,115.1989899,0.065505981,FALSE,FALSE,,
110.4,115.1908112,0.677047729,FALSE,FALSE,,
110.5,115.2224579,-0.075286865,FALSE,FALSE,,
110.6,115.2267303,0.12336731,FALSE,FALSE,,
110.7,114.8592072,15.38365173,FALSE,FALSE,,
110.8,114.5563202,26.81680298,FALSE,FALSE,,
110.9,114.2919769,36.89216614,FALSE,FALSE,,
111,114.0550232,46.00912476,FALSE,FALSE,,
111.1,113.9675751,48.97494507,FALSE,FALSE,,
111.2,113.5425568,65.87336731,FALSE,FALSE,,
111.3,112.9768677,87.38595581,FALSE,FALSE,,
111.4,112.2073975,116.2294922,FALSE,FALSE,,
111.5,111.7403107,133.5014191,FALSE,FALSE,,
111.6,111.5758972,138.5118866,FALSE,FALSE,,
111.7,111.3168182,147.6900024,FALSE,FALSE,,
111.8,111.1671906,152.9770355,FALSE,FALSE,,
111.9,111.0448608,155.4774933,FALSE,FALSE,,
112,110.9280396,159.2434082,FALSE,FALSE,,
112.1,110.6857758,169.1912079,FALSE,FALSE,,
112.2,110.9219666,158.2610779,FALSE,FALSE,,
112.3,111.0275574,152.6977539,FALSE,FALSE,,
112.4,111.0249634,152.2873383,FALSE,FALSE,,
112.5,111.028244,150.9746552,FALSE,FALSE,,
112.6,110.9964142,151.4327698,FALSE,FALSE,,
112.7,110.8858032,154.5426331,FALSE,FALSE,,
112.8,110.7512817,159.8976746,FALSE,FALSE,,
112.9,110.6639557,162.1667175,FALSE,FALSE,,
113,110.5496979,166.6825409,FALSE,FALSE,,
113.1,110.4613953,169.1110382,FALSE,FALSE,,
113.2,110.2972565,174.1101074,FALSE,FALSE,,
113.3,109.9822235,186.2974854,FALSE,FALSE,,
113.4,109.8783722,188.9702606,FALSE,FALSE,,
113.5,109.6832733,195.8979797,FALSE,FALSE,,
113.6,109.6098175,198.0126495,FALSE,FALSE,,
113.7,109.6293488,194.9272308,FALSE,FALSE,,
113.8,109.552475,197.6017151,FALSE,FALSE,,
113.9,114.4557953,-0.610549927,FALSE,FALSE,,
114,114.6298218,-0.6769104,FALSE,FALSE,,
114.1,114.6688995,-0.994094849,FALSE,FALSE,,
114.2,114.7181396,-1.359924316,FALSE,FALSE,,
114.3,114.7210541,-0.165313721,FALSE,FALSE,,
114.4,114.7301941,0.240493774,FALSE,FALSE,,
114.5,114.7528992,0.164749146,FALSE,FALSE,,
114.6,114.7640839,0.338012695,FALSE,FALSE,,
114.7,114.7885437,0.314041138,FALSE,FALSE,,
114.8,114.8209076,-0.748626709,FALSE,FALSE,,
114.9,114.8227539,-0.489059448,FALSE,FALSE,,
115,114.8326874,-0.298492432,FALSE,FALSE,,
115.1,114.8406372,-0.361831665,FALSE,FALSE,,
115.2,114.8616333,-0.536636353,FALSE,FALSE,,
115.3,114.8641357,-0.17074585,FALSE,FALSE,,
115.4,114.8692474,0.027252197,FALSE,FALSE,,
115.5,114.8771362,0.081863403,FALSE,FALSE,,
115.6,114.8916016,-0.114486694,FALSE,FALSE,,
115.7,114.9001465,-0.380432129,FALSE,FALSE,,
115.8,114.8896027,0.403900146,FALSE,FALSE,,
115.9,114.9111633,0.033981323,FALSE,FALSE,,
116,114.9088135,0.419891357,FALSE,FALSE,,
116.1,114.9201965,0.044494629,FALSE,FALSE,,
116.2,114.9231873,0.059844971,FALSE,FALSE,,
116.3,114.9363098,-0.019561768,FALSE,FALSE,,
116.4,114.9414063,0.170654297,FALSE,FALSE,,
116.5,114.5568237,15.4821167,FALSE,FALSE,,
116.6,114.4534607,19.40901184,FALSE,FALSE,,
116.7,114.3373566,23.63876343,FALSE,FALSE,,
116.8,114.0860443,33.69842529,FALSE,FALSE,,
116.9,114.0305023,35.3914032,FALSE,FALSE,,
117,114.0082855,35.95092773,FALSE,FALSE,,
117.1,113.9710541,37.60188293,FALSE,FALSE,,
117.2,114.0067444,35.83493042,FALSE,FALSE,,
117.3,114.5186768,15.63407898,FALSE,FALSE,,
117.4,114.6030273,12.57025146,FALSE,FALSE,,
117.5,114.5857697,13.78364563,FALSE,FALSE,,
117.6,114.4510345,19.39845276,FALSE,FALSE,,
117.7,114.1700592,30.41040039,FALSE,FALSE,,
117.8,114.0875092,33.63803101,FALSE,FALSE,,
117.9,114.2293701,27.67433167,FALSE,FALSE,,
118,114.5648193,14.44914246,FALSE,FALSE,,
118.1,114.9394684,0.087234497,FALSE,FALSE,,
118.2,114.9336853,0.68371582,FALSE,FALSE,,
118.3,114.9327698,1.069564819,FALSE,FALSE,,
118.4,114.4953461,18.37054443,FALSE,FALSE,,
118.5,114.2057037,29.93345642,FALSE,FALSE,,
118.6,114.1169281,32.95559692,FALSE,FALSE,,
118.7,114.0554504,34.78335571,FALSE,FALSE,,
118.8,114.0891571,33.71524048,FALSE,FALSE,,
118.9,114.2748718,26.19299316,FALSE,FALSE,,
119,114.4526978,19.17671204,FALSE,FALSE,,
119.1,114.3141937,25.21089172,FALSE,FALSE,,
119.2,113.8091431,45.35632324,FALSE,FALSE,,
119.3,113.3653259,61.91447449,FALSE,FALSE,,
119.4,113.3374786,62.40368652,FALSE,FALSE,,
119.5,113.3174591,62.81929016,FALSE,FALSE,,
119.6,113.0854797,71.01353455,FALSE,FALSE,,
119.7,112.8845673,78.91543579,FALSE,FALSE,,
119.8,112.786499,82.06787109,FALSE,FALSE,,
119.9,112.7411041,82.99552917,FALSE,FALSE,,
120,112.5172424,91.65968323,FALSE,FALSE,,
120.1,112.5097046,90.91101074,FALSE,FALSE,,
120.2,112.5205994,90.77204895,FALSE,FALSE,,
120.3,112.4816284,90.85534668,FALSE,FALSE,,
120.4,112.3260803,97.19119263,FALSE,FALSE,,
120.5,112.3276672,95.77035522,FALSE,FALSE,,
120.6,114.3732452,7.363494873,FALSE,FALSE,,
120.7,114.7822418,0.14680481,FALSE,FALSE,,
120.8,114.811554,0.159133911,FALSE,FALSE,,
120.9,114.8262634,0.152297974,FALSE,FALSE,,
121,114.8300629,0.481994629,FALSE,FALSE,,
121.1,114.8459778,0.19078064,FALSE,FALSE,,
121.2,114.8583221,0.215515137,FALSE,FALSE,,
121.3,114.8609924,0.617660522,FALSE,FALSE,,
121.4,114.8707733,0.594818115,FALSE,FALSE,,
121.5,114.8108673,2.866210938,FALSE,FALSE,,
121.6,114.6784515,8.904525757,FALSE,FALSE,,
121.7,114.6249542,10.88104248,FALSE,FALSE,,
121.8,114.5963593,12.00712585,FALSE,FALSE,,
121.9,114.4298248,18.84883118,FALSE,FALSE,,
122,114.3950958,20.32197571,FALSE,FALSE,,
122.1,113.9638824,36.89796448,FALSE,FALSE,,
122.2,113.5086823,55.34165955,FALSE,FALSE,,
122.3,113.4004059,58.21420288,FALSE,FALSE,,
122.4,113.2928772,61.39450073,FALSE,FALSE,,
122.5,113.0898438,69.21878052,FALSE,FALSE,,
122.6,113.1522064,66.56004333,FALSE,FALSE,,
122.7,113.0034485,71.82661438,FALSE,FALSE,,
122.8,112.8969116,75.35998535,FALSE,FALSE,,
122.9,112.8219452,78.1819458,FALSE,FALSE,,
123,112.7211151,81.90835571,FALSE,FALSE,,
123.1,112.6095734,86.01760864,FALSE,FALSE,,
123.2,112.4634247,90.79925537,FALSE,FALSE,,
123.3,112.3749542,93.74519348,FALSE,FALSE,,
123.4,112.2910614,96.39440918,FALSE,FALSE,,
123.5,112.1190186,102.5112915,FALSE,FALSE,,
123.6,112.1248779,102.4517822,FALSE,FALSE,,
123.7,111.8309326,112.8010712,FALSE,FALSE,,
123.8,111.9474182,106.8638916,FALSE,FALSE,,
123.9,111.8039703,112.3350525,FALSE,FALSE,,
124,111.799881,111.4178467,FALSE,FALSE,,
124.1,111.6053619,121.1274414,FALSE,FALSE,,
124.2,111.6582489,116.7572479,FALSE,FALSE,,
124.3,111.5107422,122.0595245,FALSE,FALSE,,
124.4,111.3464355,127.9573364,FALSE,FALSE,,
124.5,111.7218628,112.879715,FALSE,FALSE,,
124.6,114.5811005,-0.414077759,FALSE,FALSE,,
124.7,114.6049652,0.571426392,FALSE,FALSE,,
124.8,114.6364746,0.401824951,FALSE,FALSE,,
124.9,114.6631317,0.061431885,FALSE,FALSE,,
125,114.6811218,-0.097839355,FALSE,FALSE,,
125.1,114.6832733,0.316345215,FALSE,FALSE,,
125.2,114.7077026,0.025314331,FALSE,FALSE,,
125.3,114.7065582,0.393569946,FALSE,FALSE,,
125.4,114.7263794,-0.076522827,FALSE,FALSE,,
125.5,114.719986,0.710220337,FALSE,FALSE,,
125.6,114.2867126,17.89767456,FALSE,FALSE,,
125.7,113.8411255,35.87583923,FALSE,FALSE,,
125.8,113.3263855,55.75265503,FALSE,FALSE,,
125.9,113.0471344,65.72572327,FALSE,FALSE,,
126,112.7206573,78.69346619,FALSE,FALSE,,
126.1,112.7699738,76.81399536,FALSE,FALSE,,
126.2,112.5223083,84.77452087,FALSE,FALSE,,
126.3,112.527359,84.43301392,FALSE,FALSE,,
126.4,112.3943024,89.96504211,FALSE,FALSE,,
126.5,112.4203186,85.93365479,FALSE,FALSE,,
126.6,112.2824097,91.64717102,FALSE,FALSE,,
126.7,111.9180756,106.9064484,FALSE,FALSE,,
126.8,112.0275269,100.5339355,FALSE,FALSE,,
126.9,111.789856,110.6051788,FALSE,FALSE,,
127,111.0774536,139.3965149,FALSE,FALSE,,
127.1,111.2202911,130.108078,FALSE,FALSE,,
127.2,111.0730438,134.5897217,FALSE,FALSE,,
127.3,110.9764557,138.286026,FALSE,FALSE,,
127.4,110.9375916,139.3261414,FALSE,FALSE,,
127.5,110.8173218,142.1325684,FALSE,FALSE,,
127.6,110.8192291,143.218689,FALSE,FALSE,,
127.7,111.1358032,129.4474182,FALSE,FALSE,,
127.8,111.0577545,133.1328125,FALSE,FALSE,,
127.9,111.1934509,126.5597687,FALSE,FALSE,,
128,111.3324127,120.7660828,FALSE,FALSE,,
128.1,111.7507019,103.1226501,FALSE,FALSE,,
128.2,112.2166595,84.8735199,FALSE,FALSE,,
128.3,112.3312988,80.3212738,FALSE,FALSE,,
128.4,112.3313446,80.88664246,FALSE,FALSE,,
128.5,112.2233582,86.50340271,FALSE,FALSE,,
128.6,112.2584076,84.76431274,FALSE,FALSE,,
128.7,112.2023163,86.00550842,FALSE,FALSE,,
128.8,112.2112732,84.87582397,FALSE,FALSE,,
128.9,112.2082825,85.66151428,FALSE,FALSE,,
129,112.1304626,88.28015137,FALSE,FALSE,,
129.1,112.37323,77.59407043,FALSE,FALSE,,
129.2,113.6486206,18.02377319,FALSE,FALSE,,
129.3,114.3903046,0.218704224,FALSE,FALSE,,
129.4,114.4238892,-0.068267822,FALSE,FALSE,,
129.5,114.4546051,-0.619338989,FALSE,FALSE,,
129.6,114.4766693,-0.767578125,FALSE,FALSE,,
129.7,114.4862518,-0.894271851,FALSE,FALSE,,
129.8,114.4900513,-0.032546997,FALSE,FALSE,,
129.9,114.5094604,-0.38923645,FALSE,FALSE,,
130,114.5296021,-0.843200684,FALSE,FALSE,,
130.1,114.5137177,0.037521362,FALSE,FALSE,,
130.2,114.552475,-0.595733643,FALSE,FALSE,,
130.3,114.5416565,-0.284973145,FALSE,FALSE,,
130.4,114.5663605,-0.679199219,FALSE,FALSE,,
130.5,114.5591125,0.232162476,FALSE,FALSE,,
130.6,114.5720215,-0.457946777,FALSE,FALSE,,
130.7,114.5830688,-0.417510986,FALSE,FALSE,,
130.8,114.5946655,-0.552581787,FALSE,FALSE,,
130.9,114.603653,-0.396606445,FALSE,FALSE,,
131,114.6093903,-0.478317261,FALSE,FALSE,,
131.1,114.6201935,-0.65512085,FALSE,FALSE,,
131.2,114.6266327,-0.622711182,FALSE,FALSE,,
131.3,114.632431,-0.736053467,FALSE,FALSE,,
131.4,114.6065369,0.427032471,FALSE,FALSE,,
131.5,114.375824,10.52578735,FALSE,FALSE,,
131.6,114.362793,10.53829956,FALSE,FALSE,,
131.7,114.3498383,10.74172974,FALSE,FALSE,,
131.8,114.3356628,11.65498352,FALSE,FALSE,,
131.9,114.2298431,15.82681274,FALSE,FALSE,,
132,114.0014191,25.05693054,FALSE,FALSE,,
132.1,113.3076477,52.04206848,FALSE,FALSE,,
132.2,113.0608215,61.80253601,FALSE,FALSE,,
132.3,112.9797516,64.10250854,FALSE,FALSE,,
132.4,112.9273987,65.32145691,FALSE,FALSE,,
132.5,112.7516022,72.35844421,FALSE,FALSE,,
132.6,112.7476044,71.66969299,FALSE,FALSE,,
132.7,112.7116852,72.61064148,FALSE,FALSE,,
132.8,112.8060913,68.47819519,FALSE,FALSE,,
132.9,112.8151093,67.93696594,FALSE,FALSE,,
133,112.8045807,67.4888916,FALSE,FALSE,,
133.1,112.6884918,72.27999878,FALSE,FALSE,,
133.2,112.3574371,84.6627655,FALSE,FALSE,,
133.3,112.1458282,93.26335144,FALSE,FALSE,,
133.4,111.8831482,102.1524811,FALSE,FALSE,,
133.5,111.7951202,105.1079102,FALSE,FALSE,,
133.6,111.5005035,116.9819336,FALSE,FALSE,,
133.7,111.349411,121.3708344,FALSE,FALSE,,
133.8,111.1236877,129.4011993,FALSE,FALSE,,
133.9,110.8611145,138.6972504,FALSE,FALSE,,
134,111.3867645,116.894455,FALSE,FALSE,,
134.1,114.3551941,-0.289459229,FALSE,FALSE,,
134.2,114.3939209,-0.048370361,FALSE,FALSE,,
134.3,114.434845,-0.519393921,FALSE,FALSE,,
134.4,114.4550323,-0.633453369,FALSE,FALSE,,
134.5,114.4702606,-0.372344971,FALSE,FALSE,,
134.6,114.4728546,0.095443726,FALSE,FALSE,,
134.7,114.4784088,0.48777771,FALSE,FALSE,,
134.8,114.5002899,-0.080307007,FALSE,FALSE,,
134.9,114.4966278,0.687133789,FALSE,FALSE,,
135,114.5185089,-0.050430298,FALSE,FALSE,,
135.1,114.5298767,-0.145355225,FALSE,FALSE,,
135.2,114.4241791,5.133010864,FALSE,FALSE,,
135.3,114.3521423,7.114135742,FALSE,FALSE,,
135.4,114.3003082,9.563766479,FALSE,FALSE,,
135.5,114.245697,12.23329163,FALSE,FALSE,,
135.6,114.1564178,15.61842346,FALSE,FALSE,,
135.7,114.0033875,22.31881714,FALSE,FALSE,,
135.8,113.8683624,27.27679443,FALSE,FALSE,,
135.9,113.8018646,30.04249573,FALSE,FALSE,,
136,113.5887451,38.15361023,FALSE,FALSE,,
136.1,113.4741516,42.81785583,FALSE,FALSE,,
136.2,113.1779327,53.65057373,FALSE,FALSE,,
136.3,112.817276,68.01571655,FALSE,FALSE,,
136.4,112.5754089,76.83761597,FALSE,FALSE,,
136.5,112.29776,87.98893738,FALSE,FALSE,,
136.6,112.1777344,90.98474121,FALSE,FALSE,,
136.7,111.9682922,98.52984619,FALSE,FALSE,,
136.8,111.6795197,108.8930054,FALSE,FALSE,,
136.9,111.4815216,117.3662567,FALSE,FALSE,,
137,111.578064,111.5546875,FALSE,FALSE,,
137.1,111.5534058,111.7988434,FALSE,FALSE,,
137.2,111.3930664,117.284668,FALSE,FALSE,,
137.3,111.4255981,115.7971802,FALSE,FALSE,,
137.4,111.5274811,110.9578552,FALSE,FALSE,,
137.5,111.6014557,107.5021057,FALSE,FALSE,,
137.6,112.0197144,90.47019958,FALSE,FALSE,,
137.7,112.1093903,86.82460022,FALSE,FALSE,,
137.8,112.0494843,89.31532288,FALSE,FALSE,,
137.9,111.8134003,98.88723755,FALSE,FALSE,,
138,111.8736572,95.0085144,FALSE,FALSE,,
138.1,111.6265106,105.3887329,FALSE,FALSE,,
138.2,111.7565155,98.68989563,FALSE,FALSE,,
138.3,111.6471558,103.1910706,FALSE,FALSE,,
138.4,111.6475372,102.9477386,FALSE,FALSE,,
138.5,111.6550598,103.0106659,FALSE,FALSE,,
138.6,111.5742493,106.3136292,FALSE,FALSE,,
138.7,111.5923615,104.0538025,FALSE,FALSE,,
138.8,111.5236053,106.5900269,FALSE,FALSE,,
138.9,111.7120056,99.10159302,FALSE,FALSE,,
139,111.6066132,102.2822418,FALSE,FALSE,,
139.1,111.9476166,89.16082764,FALSE,FALSE,,
139.2,112.3912811,71.32476807,FALSE,FALSE,,
139.3,112.433197,70.21662903,FALSE,FALSE,,
139.4,112.5976715,62.78599548,FALSE,FALSE,,
139.5,112.7646027,56.6809082,FALSE,FALSE,,
139.6,112.84758,53.77194214,FALSE,FALSE,,
139.7,112.7852478,56.43019104,FALSE,FALSE,,
139.8,112.7799988,56.65026855,FALSE,FALSE,,
139.9,114.247757,-0.694030762,FALSE,FALSE,,
140,114.2827454,-1.177932739,FALSE,FALSE,,
140.1,114.2829742,-0.532028198,FALSE,FALSE,,
140.2,114.289505,0.28062439,FALSE,FALSE,,
140.3,114.320755,-0.778320313,FALSE,FALSE,,
140.4,114.3203278,-0.468505859,FALSE,FALSE,,
140.5,114.3396606,-0.322174072,FALSE,FALSE,,
140.6,114.3482208,-0.546844482,FALSE,FALSE,,
140.7,114.362442,-0.345962524,FALSE,FALSE,,
140.8,114.3199005,1.350860596,FALSE,FALSE,,
140.9,113.7553558,24.22773743,FALSE,FALSE,,
141,113.5610046,31.6721344,FALSE,FALSE,,
141.1,113.3366089,40.95497131,FALSE,FALSE,,
141.2,113.0988312,49.49951172,FALSE,FALSE,,
141.3,112.8785858,58.71788025,FALSE,FALSE,,
141.4,112.9382019,54.75202942,FALSE,FALSE,,
141.5,112.8898773,56.74478149,FALSE,FALSE,,
141.6,112.9116364,55.2512207,FALSE,FALSE,,
141.7,114.3199921,0.012619019,FALSE,FALSE,,
141.8,114.356308,-0.397079468,FALSE,FALSE,,
141.9,114.364502,-0.084915161,FALSE,FALSE,,
142,114.3876801,-0.637237549,FALSE,FALSE,,
142.1,114.3903351,-0.227767944,FALSE,FALSE,,
142.2,114.3953552,-0.04335022,FALSE,FALSE,,
142.3,114.4108276,-0.415145874,FALSE,FALSE,,
142.4,114.4127502,-0.224822998,FALSE,FALSE,,
142.5,114.4226074,-0.23727417,FALSE,FALSE,,
142.6,114.4256897,-0.044830322,FALSE,FALSE,,
142.7,114.4262085,0.05229187,FALSE,FALSE,,
142.8,114.4375763,0.036056519,FALSE,FALSE,,
142.9,114.4431763,-0.024581909,FALSE,FALSE,,
143,114.4506989,-0.201034546,FALSE,FALSE,,
143.1,114.4444885,0.276672363,FALSE,FALSE,,
143.2,114.4612122,-0.043640137,FALSE,FALSE,,
143.3,114.4627075,0.10458374,FALSE,FALSE,,
143.4,114.4657288,0.196914673,FALSE,FALSE,,
143.5,114.48172,-0.060180664,FALSE,FALSE,,
143.6,114.3467865,4.831878662,FALSE,FALSE,,
143.7,114.1558533,13.22052002,FALSE,FALSE,,
143.8,113.4036865,42.66873169,FALSE,FALSE,,
143.9,113.4081573,41.34423828,FALSE,FALSE,,
144,113.4855499,36.94819641,FALSE,FALSE,,
144.1,114.4710236,-0.269973755,FALSE,FALSE,,
144.2,114.4681702,0.262619019,FALSE,FALSE,,
144.3,114.4766235,0.019577026,FALSE,FALSE,,
144.4,114.4939575,-0.131896973,FALSE,FALSE,,
144.5,114.484314,0.271362305,FALSE,FALSE,,
144.6,114.5056458,-0.368103027,FALSE,FALSE,,
144.7,114.4651031,2.507278442,FALSE,FALSE,,
144.8,113.3751373,46.42341614,FALSE,FALSE,,
144.9,112.8720856,63.66181946,FALSE,FALSE,,
145,112.6683655,71.28781128,FALSE,FALSE,,
145.1,112.5789795,73.88926697,FALSE,FALSE,,
145.2,112.5397339,75.10626221,FALSE,FALSE,,
145.3,112.7566833,63.54370117,FALSE,FALSE,,
145.4,113.4037476,40.25109863,FALSE,FALSE,,
145.5,114.4182434,0.307434082,FALSE,FALSE,,
145.6,114.4432526,0.156829834,FALSE,FALSE,,
145.7,114.4506378,0.102233887,FALSE,FALSE,,
145.8,114.4726868,-0.089569092,FALSE,FALSE,,
145.9,114.4549408,1.014892578,FALSE,FALSE,,
146,113.365509,45.10813904,FALSE,FALSE,,
146.1,112.7454681,68.17971802,FALSE,FALSE,,
146.2,112.5485992,75.34634399,FALSE,FALSE,,
146.3,112.5110779,75.81088257,FALSE,FALSE,,
146.4,112.4631195,77.03466797,FALSE,FALSE,,
146.5,112.4857788,75.72027588,FALSE,FALSE,,
146.6,112.4607239,76.78944397,FALSE,FALSE,,
146.7,112.4958496,73.62301636,FALSE,FALSE,,
146.8,112.4626312,75.61560059,FALSE,FALSE,,
146.9,112.3396149,80.3631897,FALSE,FALSE,,
147,112.3405304,78.53207397,FALSE,FALSE,,
147.1,112.3763428,78.19262695,FALSE,FALSE,,
147.2,112.2185669,85.04478455,FALSE,FALSE,,
