Time[s],Voltage[V],Current[A],OverVoltage,OverPower,,
0,78.85881042,0.617248535,FALSE,FALSE,,116.9359579
58.9,106.0681458,0.772979736,FALSE,FALSE,,
59,106.0666351,0.771377563,FALSE,FALSE,,
59.1,106.0675201,0.744522095,FALSE,FALSE,,
59.2,106.0669403,0.797836304,FALSE,FALSE,,
59.3,106.0704498,0.731658936,FALSE,FALSE,,
59.4,106.0699615,0.761642456,FALSE,FALSE,,
59.5,106.0721283,0.717071533,FALSE,FALSE,,
59.6,106.0703125,0.74357605,FALSE,FALSE,,
59.7,106.068573,0.721206665,FALSE,FALSE,,
59.8,106.068573,0.758804321,FALSE,FALSE,,
59.9,106.0697632,0.760513306,FALSE,FALSE,,
60,106.0687408,0.743515015,FALSE,FALSE,,
60.1,106.068222,0.757507324,FALSE,FALSE,,
60.2,106.0654602,0.766479492,FALSE,FALSE,,
60.3,106.0666809,0.767074585,FALSE,FALSE,,
60.4,106.0686493,0.748474121,FALSE,FALSE,,
60.5,106.0688019,0.724746704,FALSE,FALSE,,
60.6,106.06604,0.725341797,FALSE,FALSE,,
60.7,106.0684509,0.733596802,FALSE,FALSE,,
60.8,106.0619812,1.255645752,FALSE,FALSE,,
60.9,106.0313873,2.823699951,FALSE,FALSE,,
61,105.9293365,8.192520142,FALSE,FALSE,,
61.1,105.8820801,10.28569031,FALSE,FALSE,,
61.2,105.8061676,13.77319336,FALSE,FALSE,,
61.3,105.6772003,20.35864258,FALSE,FALSE,,
61.4,105.5789948,25.56599426,FALSE,FALSE,,
61.5,105.5081635,28.82302856,FALSE,FALSE,,
61.6,105.437027,31.81706238,FALSE,FALSE,,
61.7,105.3629913,35.04676819,FALSE,FALSE,,
61.8,105.2905426,38.81521606,FALSE,FALSE,,
61.9,105.2100067,42.29403687,FALSE,FALSE,,
62,105.11586,47.039505,FALSE,FALSE,,
62.1,105.0517578,49.6418457,FALSE,FALSE,,
62.2,104.9658356,53.71704102,FALSE,FALSE,,
62.3,104.8635559,58.0425415,FALSE,FALSE,,
62.4,104.7950287,60.96850586,FALSE,FALSE,,
62.5,104.7479248,63.37432861,FALSE,FALSE,,
62.6,104.6279144,68.7111969,FALSE,FALSE,,
62.7,104.5954895,69.79429626,FALSE,FALSE,,
62.8,104.5162354,73.75254822,FALSE,FALSE,,
62.9,104.5117645,73.19224548,FALSE,FALSE,,
63,104.4277649,76.0300293,FALSE,FALSE,,
63.1,104.3269806,81.24699402,FALSE,FALSE,,
63.2,104.2850189,82.90119934,FALSE,FALSE,,
63.3,104.1931915,86.66055298,FALSE,FALSE,,
63.4,104.1308594,89.63598633,FALSE,FALSE,,
63.5,104.0540466,93.00158691,FALSE,FALSE,,
63.6,103.9000092,99.89784241,FALSE,FALSE,,
63.7,103.827774,102.7598877,FALSE,FALSE,,
63.8,103.7545471,105.9622498,FALSE,FALSE,,
63.9,103.6717682,109.3964539,FALSE,FALSE,,
64,103.6264648,110.2216949,FALSE,FALSE,,
64.1,103.515274,115.4725494,FALSE,FALSE,,
64.2,103.437973,119.6200562,FALSE,FALSE,,
64.3,103.4693756,116.610199,FALSE,FALSE,,
64.4,103.3699646,121.019043,FALSE,FALSE,,
64.5,103.3915253,118.0459137,FALSE,FALSE,,
64.6,103.210907,126.7586517,FALSE,FALSE,,
64.7,103.2930908,122.6133881,FALSE,FALSE,,
64.8,103.1663361,128.611084,FALSE,FALSE,,
64.9,103.2558746,122.6060638,FALSE,FALSE,,
65,103.188385,126.2516022,FALSE,FALSE,,
65.1,103.2015228,124.112381,FALSE,FALSE,,
65.2,103.0980225,129.6522064,FALSE,FALSE,,
65.3,103.0622406,129.8747101,FALSE,FALSE,,
65.4,102.9709625,135.0862579,FALSE,FALSE,,
65.5,103.1500854,124.4280396,FALSE,FALSE,,
65.6,103.6868591,95.67565918,FALSE,FALSE,,
65.7,104.3215942,63.62055969,FALSE,FALSE,,
65.8,105.5746918,-0.371109009,FALSE,FALSE,,
65.9,105.6106262,0.106887817,FALSE,FALSE,,
66,105.6523895,-1.688812256,FALSE,FALSE,,
66.1,105.6274109,0.741928101,FALSE,FALSE,,
66.2,105.6635742,-0.328781128,FALSE,FALSE,,
66.3,105.677063,-0.57069397,FALSE,FALSE,,
66.4,105.6776581,-0.116195679,FALSE,FALSE,,
66.5,105.6903229,-0.041641235,FALSE,FALSE,,
66.6,105.7031555,-0.148132324,FALSE,FALSE,,
66.7,105.7055969,-0.086975098,FALSE,FALSE,,
66.8,105.7153625,-0.157516479,FALSE,FALSE,,
66.9,105.7217712,-0.098480225,FALSE,FALSE,,
67,105.7322693,-0.297668457,FALSE,FALSE,,
67.1,105.7327728,-0.092819214,FALSE,FALSE,,
67.2,105.7373352,-0.095825195,FALSE,FALSE,,
67.3,105.7449493,-0.055099487,FALSE,FALSE,,
67.4,105.7488251,-0.114013672,FALSE,FALSE,,
67.5,105.7191467,2.073974609,FALSE,FALSE,,
67.6,105.6677856,4.502929688,FALSE,FALSE,,
67.7,105.6321259,6.583709717,FALSE,FALSE,,
67.8,105.5939941,9.157669067,FALSE,FALSE,,
67.9,105.5353088,11.67588806,FALSE,FALSE,,
68,104.9658356,41.3687439,FALSE,FALSE,,
68.1,104.9732819,40.14849854,FALSE,FALSE,,
68.2,104.982666,39.2059021,FALSE,FALSE,,
68.3,105.100769,33.04537964,FALSE,FALSE,,
68.4,105.1176758,31.48640442,FALSE,FALSE,,
68.5,105.1279449,31.02098083,FALSE,FALSE,,
68.6,105.1000061,32.85966492,FALSE,FALSE,,
68.7,105.0645599,33.98361206,FALSE,FALSE,,
68.8,105.0611115,34.21656799,FALSE,FALSE,,
68.9,105.072113,33.46116638,FALSE,FALSE,,
69,105.0809784,33.06716919,FALSE,FALSE,,
69.1,105.1148834,31.19294739,FALSE,FALSE,,
69.2,105.1457977,29.93051147,FALSE,FALSE,,
69.3,105.1489868,29.1275177,FALSE,FALSE,,
69.4,105.1444855,29.34736633,FALSE,FALSE,,
69.5,105.3221283,19.93011475,FALSE,FALSE,,
69.6,105.5225677,9.694580078,FALSE,FALSE,,
69.7,105.7391968,-0.399200439,FALSE,FALSE,,
69.8,105.7414398,-0.153686523,FALSE,FALSE,,
69.9,105.744812,-0.021148682,FALSE,FALSE,,
70,105.754364,-0.126937866,FALSE,FALSE,,
70.1,105.7520294,0.180679321,FALSE,FALSE,,
70.2,105.7628326,-0.249557495,FALSE,FALSE,,
70.3,105.7640228,-0.118560791,FALSE,FALSE,,
70.4,105.7549286,0.219238281,FALSE,FALSE,,
70.5,105.7701569,-0.069976807,FALSE,FALSE,,
70.6,105.7618866,0.4324646,FALSE,FALSE,,
70.7,105.7789764,-0.27003479,FALSE,FALSE,,
70.8,105.7756348,0.346160889,FALSE,FALSE,,
70.9,105.7783661,0.038299561,FALSE,FALSE,,
71,105.7838135,-0.090454102,FALSE,FALSE,,
71.1,105.7608948,1.267501831,FALSE,FALSE,,
71.2,105.6077728,9.300933838,FALSE,FALSE,,
71.3,105.5005493,14.9344635,FALSE,FALSE,,
71.4,105.4442596,17.61160278,FALSE,FALSE,,
71.5,105.4450684,17.02018738,FALSE,FALSE,,
71.6,105.4379578,17.49665833,FALSE,FALSE,,
71.7,105.4415588,17.42352295,FALSE,FALSE,,
71.8,105.4199371,18.08599854,FALSE,FALSE,,
71.9,105.3886566,19.85649109,FALSE,FALSE,,
72,105.3624878,20.94573975,FALSE,FALSE,,
72.1,105.3213043,22.96777344,FALSE,FALSE,,
72.2,105.2547455,26.48951721,FALSE,FALSE,,
72.3,105.1395264,32.48603821,FALSE,FALSE,,
72.4,105.000885,39.04632568,FALSE,FALSE,,
72.5,104.735611,52.51132202,FALSE,FALSE,,
72.6,104.3462067,71.55429077,FALSE,FALSE,,
72.7,104.1253052,82.18374634,FALSE,FALSE,,
72.8,103.972229,89.24642944,FALSE,FALSE,,
72.9,103.8858643,92.48899841,FALSE,FALSE,,
73,103.7153931,100.7655945,FALSE,FALSE,,
73.1,103.4771881,112.0982666,FALSE,FALSE,,
73.2,103.3727264,115.6614532,FALSE,FALSE,,
73.3,103.295578,119.515274,FALSE,FALSE,,
73.4,103.361557,114.7549286,FALSE,FALSE,,
73.5,103.8283691,90.21098328,FALSE,FALSE,,
73.6,103.8806152,86.72950745,FALSE,FALSE,,
73.7,103.803772,91.4730835,FALSE,FALSE,,
73.8,103.7060699,95.610672,FALSE,FALSE,,
73.9,103.6595154,97.71824646,FALSE,FALSE,,
74,103.6238708,98.03520203,FALSE,FALSE,,
74.1,103.5687103,101.517807,FALSE,FALSE,,
74.2,103.5397797,102.1334229,FALSE,FALSE,,
74.3,103.4988861,103.4972229,FALSE,FALSE,,
74.4,103.4914703,102.3024292,FALSE,FALSE,,
74.5,103.4758759,103.4048309,FALSE,FALSE,,
74.6,103.427887,105.6856232,FALSE,FALSE,,
74.7,103.3830872,107.3002014,FALSE,FALSE,,
74.8,103.4005127,105.3622894,FALSE,FALSE,,
74.9,103.3516083,107.3397064,FALSE,FALSE,,
75,103.302536,109.1898956,FALSE,FALSE,,
75.1,103.2524567,111.1857147,FALSE,FALSE,,
75.2,103.2577667,111.5269928,FALSE,FALSE,,
75.3,103.2683716,109.0618439,FALSE,FALSE,,
75.4,103.2424164,110.1497345,FALSE,FALSE,,
75.5,103.2925568,106.8953552,FALSE,FALSE,,
75.6,103.3024139,107.1579895,FALSE,FALSE,,
75.7,103.3929291,101.2711029,FALSE,FALSE,,
75.8,103.4800568,97.08003235,FALSE,FALSE,,
75.9,103.5660706,92.34194946,FALSE,FALSE,,
76,104.1356812,59.04705811,FALSE,FALSE,,
76.1,105.3275757,1.502227783,FALSE,FALSE,,
76.2,105.4127502,-0.788650513,FALSE,FALSE,,
76.3,105.4407806,-1.171783447,FALSE,FALSE,,
76.4,105.4459991,-0.784515381,FALSE,FALSE,,
76.5,105.4552765,-0.383743286,FALSE,FALSE,,
76.6,105.4676514,-0.346603394,FALSE,FALSE,,
76.7,105.4675598,-0.114242554,FALSE,FALSE,,
76.8,105.4876099,-0.339233398,FALSE,FALSE,,
76.9,105.4906921,-0.167678833,FALSE,FALSE,,
77,105.514328,-0.864990234,FALSE,FALSE,,
77.1,105.497757,0.342269897,FALSE,FALSE,,
77.2,105.508255,-0.085144043,FALSE,FALSE,,
77.3,105.5244141,-0.39956665,FALSE,FALSE,,
77.4,105.5379028,-0.704589844,FALSE,FALSE,,
77.5,105.5391083,-0.592727661,FALSE,FALSE,,
77.6,105.5441284,-0.448028564,FALSE,FALSE,,
77.7,105.5506592,-0.626602173,FALSE,FALSE,,
77.8,105.5528259,-0.477249146,FALSE,FALSE,,
77.9,105.5561218,-0.349258423,FALSE,FALSE,,
78,105.5591431,-0.208175659,FALSE,FALSE,,
78.1,105.5575867,0.189544678,FALSE,FALSE,,
78.2,105.5627747,0.203063965,FALSE,FALSE,,
78.3,105.5704956,-0.021682739,FALSE,FALSE,,
78.4,105.5795898,-0.436157227,FALSE,FALSE,,
78.5,105.5773468,-0.151031494,FALSE,FALSE,,
78.6,105.5734863,0.416061401,FALSE,FALSE,,
78.7,105.5942535,-0.372528076,FALSE,FALSE,,
78.8,105.5786896,0.337188721,FALSE,FALSE,,
78.9,105.5924225,-0.070266724,FALSE,FALSE,,
79,105.5967102,-0.298370361,FALSE,FALSE,,
79.1,105.5782013,1.109176636,FALSE,FALSE,,
79.2,105.4498749,7.339889526,FALSE,FALSE,,
79.3,105.1579132,23.55770874,FALSE,FALSE,,
79.4,104.9184418,34.95213318,FALSE,FALSE,,
79.5,104.9082336,34.89427185,FALSE,FALSE,,
79.6,104.8502655,37.60725403,FALSE,FALSE,,
79.7,104.7996216,39.79530334,FALSE,FALSE,,
79.8,104.8141632,38.63261414,FALSE,FALSE,,
79.9,104.8052673,38.90818787,FALSE,FALSE,,
80,104.8147888,38.65327454,FALSE,FALSE,,
80.1,104.7874756,39.29438782,FALSE,FALSE,,
80.2,104.7982025,38.49719238,FALSE,FALSE,,
80.3,104.7944946,38.76622009,FALSE,FALSE,,
80.4,104.7677155,40.0368042,FALSE,FALSE,,
80.5,104.7700806,39.41104126,FALSE,FALSE,,
80.6,104.7800598,38.69195557,FALSE,FALSE,,
80.7,104.7390289,41.08117676,FALSE,FALSE,,
80.8,104.7421875,40.2303772,FALSE,FALSE,,
80.9,104.7495575,40.1897583,FALSE,FALSE,,
81,104.7294159,40.8601532,FALSE,FALSE,,
81.1,104.7530823,39.52940369,FALSE,FALSE,,
81.2,104.7324982,40.32855225,FALSE,FALSE,,
81.3,104.734787,40.16496277,FALSE,FALSE,,
81.4,105.5022125,0.18145752,FALSE,FALSE,,
81.5,105.5242767,0.168884277,FALSE,FALSE,,
81.6,105.5345917,0.077850342,FALSE,FALSE,,
81.7,105.5458832,-0.171630859,FALSE,FALSE,,
81.8,105.5451813,0.138122559,FALSE,FALSE,,
81.9,105.555954,-0.009994507,FALSE,FALSE,,
82,105.5535889,0.199691772,FALSE,FALSE,,
82.1,105.5657043,0.075256348,FALSE,FALSE,,
82.2,105.5697784,0.131622314,FALSE,FALSE,,
82.3,105.5709839,0.170654297,FALSE,FALSE,,
82.4,105.5714722,0.284698486,FALSE,FALSE,,
82.5,105.5776215,0.191314697,FALSE,FALSE,,
82.6,105.5838165,0.04850769,FALSE,FALSE,,
82.7,105.3574371,11.99632263,FALSE,FALSE,,
82.8,104.7980804,40.85879517,FALSE,FALSE,,
82.9,104.7776947,40.43528748,FALSE,FALSE,,
83,104.7287903,42.79252625,FALSE,FALSE,,
83.1,104.7226868,42.51376343,FALSE,FALSE,,
83.2,104.7558594,40.72857666,FALSE,FALSE,,
83.3,104.7620697,39.98072815,FALSE,FALSE,,
83.4,104.6898651,43.86410522,FALSE,FALSE,,
83.5,104.6556854,45.60426331,FALSE,FALSE,,
83.6,104.4861603,53.72070313,FALSE,FALSE,,
83.7,104.3467712,60.38583374,FALSE,FALSE,,
83.8,104.3143311,61.44491577,FALSE,FALSE,,
83.9,104.2841339,62.73002625,FALSE,FALSE,,
84,104.0527344,74.13018799,FALSE,FALSE,,
84.1,103.9646454,77.94975281,FALSE,FALSE,,
84.2,103.848053,83.75588989,FALSE,FALSE,,
84.3,103.8731689,81.59860229,FALSE,FALSE,,
84.4,103.7967834,84.66879272,FALSE,FALSE,,
84.5,103.8177032,83.45848083,FALSE,FALSE,,
84.6,103.7710571,85.24909973,FALSE,FALSE,,
84.7,103.8013458,83.28036499,FALSE,FALSE,,
84.8,103.7874908,83.6651001,FALSE,FALSE,,
84.9,103.7294922,86.52589417,FALSE,FALSE,,
85,103.7662964,83.54496765,FALSE,FALSE,,
85.1,103.7814331,82.3180542,FALSE,FALSE,,
85.2,103.7565765,83.373703,FALSE,FALSE,,
85.3,104.1161194,64.41604614,FALSE,FALSE,,
85.4,105.3679047,0.421905518,FALSE,FALSE,,
85.5,105.3940735,0.29486084,FALSE,FALSE,,
85.6,105.407959,0.446273804,FALSE,FALSE,,
85.7,105.4289551,-0.029296875,FALSE,FALSE,,
85.8,105.4473114,-0.444778442,FALSE,FALSE,,
85.9,105.4492188,-0.235855103,FALSE,FALSE,,
86,105.4507141,0.287475586,FALSE,FALSE,,
86.1,105.4579468,0.207244873,FALSE,FALSE,,
86.2,105.2055359,13.57406616,FALSE,FALSE,,
86.3,104.9929047,24.68945313,FALSE,FALSE,,
86.4,104.9086609,28.57643127,FALSE,FALSE,,
86.5,104.8829956,30.0480957,FALSE,FALSE,,
86.6,104.8346405,32.70092773,FALSE,FALSE,,
86.7,104.8071747,33.34173584,FALSE,FALSE,,
86.8,104.7406769,36.78236389,FALSE,FALSE,,
86.9,104.7458191,36.79493713,FALSE,FALSE,,
87,104.6855927,39.3291626,FALSE,FALSE,,
87.1,104.4306641,52.12506104,FALSE,FALSE,,
87.2,104.4060364,52.07139587,FALSE,FALSE,,
87.3,104.245636,61.068573,FALSE,FALSE,,
87.4,104.2144165,61.99581909,FALSE,FALSE,,
87.5,104.265564,59.33561707,FALSE,FALSE,,
87.6,104.2264709,61.38079834,FALSE,FALSE,,
87.7,104.249054,59.32929993,FALSE,FALSE,,
87.8,104.1644287,62.81037903,FALSE,FALSE,,
87.9,104.1119232,65.62010193,FALSE,FALSE,,
88,104.0748901,67.5149231,FALSE,FALSE,,
88.1,104.0335083,68.86032104,FALSE,FALSE,,
88.2,103.8984985,75.88899231,FALSE,FALSE,,
88.3,103.6768799,86.89373779,FALSE,FALSE,,
88.4,103.5396881,92.45498657,FALSE,FALSE,,
88.5,103.480835,95.82383728,FALSE,FALSE,,
88.6,103.2895813,104.9889526,FALSE,FALSE,,
88.7,103.3410034,100.6626434,FALSE,FALSE,,
88.8,103.2618408,104.9440308,FALSE,FALSE,,
88.9,103.3339844,100.4608002,FALSE,FALSE,,
89,103.261673,103.5900879,FALSE,FALSE,,
89.1,103.345047,98.63989258,FALSE,FALSE,,
89.2,103.5457306,86.97201538,FALSE,FALSE,,
89.3,103.4376678,93.70233154,FALSE,FALSE,,
89.4,103.5472717,87.40797424,FALSE,FALSE,,
89.5,103.6184998,83.06742859,FALSE,FALSE,,
89.6,103.7456207,76.11627197,FALSE,FALSE,,
89.7,103.6814423,79.70330811,FALSE,FALSE,,
89.8,104.0618286,58.66120911,FALSE,FALSE,,
89.9,105.2716064,-1.063522339,FALSE,FALSE,,
90,105.2789612,-0.390884399,FALSE,FALSE,,
90.1,105.2931976,-0.218917847,FALSE,FALSE,,
90.2,105.3032532,-0.37612915,FALSE,FALSE,,
90.3,105.3202209,-0.518630981,FALSE,FALSE,,
90.4,105.3290863,-0.252212524,FALSE,FALSE,,
90.5,105.3375092,-0.220214844,FALSE,FALSE,,
90.6,105.3460236,-0.371170044,FALSE,FALSE,,
90.7,105.3513947,-0.157516479,FALSE,FALSE,,
90.8,105.3623962,-0.3177948,FALSE,FALSE,,
90.9,105.3661041,-0.156936646,FALSE,FALSE,,
91,105.3768311,-0.578796387,FALSE,FALSE,,
91.1,105.385437,-0.519042969,FALSE,FALSE,,
91.2,105.3888855,-0.338577271,FALSE,FALSE,,
91.3,105.3995514,-0.528366089,FALSE,FALSE,,
91.4,105.4042053,-0.507766724,FALSE,FALSE,,
91.5,105.360321,2.188613892,FALSE,FALSE,,
91.6,104.9048462,25.14549255,FALSE,FALSE,,
91.7,104.6976471,35.94668579,FALSE,FALSE,,
91.8,104.9648438,21.82398987,FALSE,FALSE,,
91.9,105.3973541,-0.523773193,FALSE,FALSE,,
92,105.3859558,0.64163208,FALSE,FALSE,,
92.1,105.407196,-0.075286865,FALSE,FALSE,,
92.2,105.4157257,-0.277770996,FALSE,FALSE,,
92.3,105.4124451,-0.121810913,FALSE,FALSE,,
92.4,105.4098206,0.594696045,FALSE,FALSE,,
92.5,105.430542,-0.354217529,FALSE,FALSE,,
92.6,105.4179382,0.264511108,FALSE,FALSE,,
92.7,105.4082489,1.216674805,FALSE,FALSE,,
92.8,105.3538666,4.675552368,FALSE,FALSE,,
92.9,105.2623138,8.006027222,FALSE,FALSE,,
93,105.263504,9.090194702,FALSE,FALSE,,
93.1,105.2177124,11.26081848,FALSE,FALSE,,
93.2,105.1023102,17.27404785,FALSE,FALSE,,
93.3,104.921463,26.12097168,FALSE,FALSE,,
93.4,104.7030792,37.60406494,FALSE,FALSE,,
93.5,104.5338135,45.61305237,FALSE,FALSE,,
93.6,104.4374237,50.04263306,FALSE,FALSE,,
93.7,104.4075165,50.9730072,FALSE,FALSE,,
93.8,104.3607788,53.14393616,FALSE,FALSE,,
93.9,104.2977295,56.27067566,FALSE,FALSE,,
94,104.213562,59.52552795,FALSE,FALSE,,
94.1,104.1490021,63.21110535,FALSE,FALSE,,
94.2,104.1236115,63.89045715,FALSE,FALSE,,
94.3,104.0915985,65.34135437,FALSE,FALSE,,
94.4,104.0884552,65.09092712,FALSE,FALSE,,
94.5,104.0343628,66.72688293,FALSE,FALSE,,
94.6,104.0072174,68.3364563,FALSE,FALSE,,
94.7,103.956543,70.45359802,FALSE,FALSE,,
94.8,103.8244324,77.03668213,FALSE,FALSE,,
94.9,103.7494965,80.36791992,FALSE,FALSE,,
95,103.6692963,83.38432312,FALSE,FALSE,,
95.1,103.6569366,83.89509583,FALSE,FALSE,,
95.2,103.6464996,83.9675293,FALSE,FALSE,,
95.3,103.6192169,85.12530518,FALSE,FALSE,,
95.4,103.6254883,84.01535034,FALSE,FALSE,,
95.5,103.5866241,85.63204956,FALSE,FALSE,,
95.6,103.7784119,75.43785095,FALSE,FALSE,,
95.7,105.1515503,2.380950928,FALSE,FALSE,,
95.8,105.2508392,0.427505493,FALSE,FALSE,,
95.9,105.2837524,-0.406112671,FALSE,FALSE,,
96,105.3030548,-0.864517212,FALSE,FALSE,,
96.1,105.3127441,-0.663146973,FALSE,FALSE,,
96.2,105.3238678,-0.784988403,FALSE,FALSE,,
96.3,105.3297424,-0.360717773,FALSE,FALSE,,
96.4,105.3351135,-0.328430176,FALSE,FALSE,,
96.5,105.3460236,-0.458831787,FALSE,FALSE,,
96.6,105.3462219,-0.352157593,FALSE,FALSE,,
96.7,105.3059998,2.680664063,FALSE,FALSE,,
96.8,104.9356689,21.60568237,FALSE,FALSE,,
96.9,104.7383118,31.45506287,FALSE,FALSE,,
97,104.3464661,51.92718506,FALSE,FALSE,,
97.1,103.7772217,80.10220337,FALSE,FALSE,,
97.2,103.7188416,82.43382263,FALSE,FALSE,,
97.3,103.5606537,88.70124817,FALSE,FALSE,,
97.4,103.4337311,94.54598999,FALSE,FALSE,,
97.5,103.2202301,105.0822296,FALSE,FALSE,,
97.6,103.3039246,100.1060028,FALSE,FALSE,,
97.7,103.2739258,100.6178894,FALSE,FALSE,,
97.8,103.2584229,100.9586334,FALSE,FALSE,,
97.9,103.1840515,103.456131,FALSE,FALSE,,
98,103.0904846,108.8960266,FALSE,FALSE,,
98.1,103.0774384,108.5186768,FALSE,FALSE,,
98.2,103.1160431,105.1804657,FALSE,FALSE,,
98.3,103.0748444,106.6334686,FALSE,FALSE,,
98.4,103.0528259,107.0170746,FALSE,FALSE,,
98.5,102.9990234,109.3344116,FALSE,FALSE,,
98.6,102.9934235,109.254776,FALSE,FALSE,,
98.7,102.9504242,111.5848541,FALSE,FALSE,,
98.8,103.1517487,99.41146851,FALSE,FALSE,,
98.9,105.111557,-0.292831421,FALSE,FALSE,,
99,105.1541443,-1.03565979,FALSE,FALSE,,
99.1,105.156311,0.106246948,FALSE,FALSE,,
99.2,105.1874847,-0.828033447,FALSE,FALSE,,
99.3,105.1876221,0.173721313,FALSE,FALSE,,
99.4,105.2041168,-0.451034546,FALSE,FALSE,,
99.5,105.2242432,-0.799575806,FALSE,FALSE,,
99.6,105.2199707,0.075073242,FALSE,FALSE,,
99.7,105.1028595,6.537719727,FALSE,FALSE,,
99.8,104.8688812,19.31974792,FALSE,FALSE,,
99.9,104.4314423,41.16146851,FALSE,FALSE,,
100,104.2816772,48.91477966,FALSE,FALSE,,
100.1,104.1371002,55.8732605,FALSE,FALSE,,
100.2,104.123642,56.12782288,FALSE,FALSE,,
100.3,104.1090546,56.31536865,FALSE,FALSE,,
100.4,104.1403351,54.54547119,FALSE,FALSE,,
100.5,103.9729462,63.19503784,FALSE,FALSE,,
100.6,103.7464752,74.15344238,FALSE,FALSE,,
100.7,103.650528,77.86190796,FALSE,FALSE,,
100.8,103.5706635,81.96656799,FALSE,FALSE,,
100.9,103.4788055,85.44573975,FALSE,FALSE,,
101,103.425766,88.1526947,FALSE,FALSE,,
101.1,103.3862,90.0378418,FALSE,FALSE,,
101.2,103.360611,90.21524048,FALSE,FALSE,,
101.3,103.3622894,89.47476196,FALSE,FALSE,,
101.4,103.2878113,94.14538574,FALSE,FALSE,,
101.5,103.3368683,90.76229858,FALSE,FALSE,,
101.6,103.600647,75.58255005,FALSE,FALSE,,
101.7,105.110321,-1.51991272,FALSE,FALSE,,
101.8,105.1092682,0.613754272,FALSE,FALSE,,
101.9,105.1618805,-1.616073608,FALSE,FALSE,,
102,105.139801,0.585372925,FALSE,FALSE,,
102.1,105.1658173,-0.497314453,FALSE,FALSE,,
102.2,105.1914215,-1.050949097,FALSE,FALSE,,
102.3,105.187149,-0.231719971,FALSE,FALSE,,
102.4,105.1886597,0.129623413,FALSE,FALSE,,
102.5,105.1830902,0.819793701,FALSE,FALSE,,
102.6,105.069519,7.360656738,FALSE,FALSE,,
102.7,104.9613953,12.7275238,FALSE,FALSE,,
102.8,104.4715881,37.15759277,FALSE,FALSE,,
102.9,104.4537354,37.80809021,FALSE,FALSE,,
103,104.4105072,40.2276001,FALSE,FALSE,,
103.1,104.192337,51.60249329,FALSE,FALSE,,
103.2,104.1483765,53.4190979,FALSE,FALSE,,
103.3,103.9477997,62.92849731,FALSE,FALSE,,
103.4,103.8778229,66.59092712,FALSE,FALSE,,
103.5,103.4899902,85.51216125,FALSE,FALSE,,
103.6,103.4759521,86.223526,FALSE,FALSE,,
103.7,103.4342194,87.69352722,FALSE,FALSE,,
103.8,103.467514,84.97943115,FALSE,FALSE,,
103.9,103.5004272,82.15771484,FALSE,FALSE,,
104,103.5044098,82.73258972,FALSE,FALSE,,
104.1,103.5085754,81.40402222,FALSE,FALSE,,
104.2,103.4520264,83.98210144,FALSE,FALSE,,
104.3,103.5697174,77.60423279,FALSE,FALSE,,
104.4,103.6917877,71.48770142,FALSE,FALSE,,
104.5,103.7194519,69.10826111,FALSE,FALSE,,
104.6,103.7305145,69.60327148,FALSE,FALSE,,
104.7,103.6996002,70.06307983,FALSE,FALSE,,
104.8,103.7153625,68.93186951,FALSE,FALSE,,
104.9,103.6124268,74.75801086,FALSE,FALSE,,
105,103.6727448,71.15811157,FALSE,FALSE,,
105.1,103.5673218,76.06674194,FALSE,FALSE,,
105.2,103.5951843,74.15467834,FALSE,FALSE,,
105.3,103.5393982,77.14257813,FALSE,FALSE,,
105.4,103.4693146,80.03166199,FALSE,FALSE,,
105.5,103.4444427,81.95504761,FALSE,FALSE,,
105.6,103.4850769,78.65887451,FALSE,FALSE,,
105.7,103.4399109,80.61911011,FALSE,FALSE,,
105.8,103.4242859,81.61897278,FALSE,FALSE,,
105.9,103.5493317,73.76777649,FALSE,FALSE,,
106,103.4381714,80.60328674,FALSE,FALSE,,
106.1,103.5159912,76.58512878,FALSE,FALSE,,
106.2,103.9056549,55.44573975,FALSE,FALSE,,
106.3,105.0160828,-0.384155273,FALSE,FALSE,,
106.4,105.051178,-1.069061279,FALSE,FALSE,,
106.5,105.0618744,-0.788711548,FALSE,FALSE,,
106.6,105.0630493,-0.163253784,FALSE,FALSE,,
106.7,105.0850372,-0.729385376,FALSE,FALSE,,
106.8,105.0858307,-0.386627197,FALSE,FALSE,,
106.9,105.0959778,-0.271987915,FALSE,FALSE,,
107,105.1082916,-0.545440674,FALSE,FALSE,,
107.1,105.1111145,-0.222106934,FALSE,FALSE,,
107.2,105.1148529,-0.07434082,FALSE,FALSE,,
107.3,105.126297,-0.194122314,FALSE,FALSE,,
107.4,105.1300507,-0.175231934,FALSE,FALSE,,
107.5,105.132843,0.043014526,FALSE,FALSE,,
107.6,105.1429138,-0.085083008,FALSE,FALSE,,
107.7,105.0471039,5.999862671,FALSE,FALSE,,
107.8,104.9329071,11.07722473,FALSE,FALSE,,
107.9,104.7848816,18.92700195,FALSE,FALSE,,
108,104.5268707,32.19995117,FALSE,FALSE,,
108.1,104.4572754,35.31637573,FALSE,FALSE,,
108.2,104.428894,36.59541321,FALSE,FALSE,,
108.3,104.3991241,37.76564026,FALSE,FALSE,,
108.4,104.4231415,36.40235901,FALSE,FALSE,,
108.5,104.4879303,33.06764221,FALSE,FALSE,,
108.6,104.5237427,31.18037415,FALSE,FALSE,,
108.7,104.5052032,32.06382751,FALSE,FALSE,,
108.8,104.5105133,31.91268921,FALSE,FALSE,,
