Cell Model,30Q
Cell Number,100
Power Level,34.73
Load,2
Temperature,60
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1542850830.7164626,4.19574,0,,,
1542850830.7971969,4.11664,0,0,0,0
1542850830.8936734,4.11664,4.64061,,,
1542850830.9938147,4.11664,4.64061,,,
1542850831.1140614,4.11664,4.64061,,,
1542850831.2166984,3.96722,8.75626,,,
1542850831.3003032,3.96722,8.75626,,,
1542850831.421949,3.96722,8.75626,,,
1542850831.5065508,3.9592,8.75626,,,
1542850831.6056643,3.9592,8.77246,,,
1542850831.702924,3.9592,8.77246,,,
1542850831.8040376,3.9536,8.77246,0,0,0
1542850831.9019148,3.9536,8.78455,,,
1542850832.017042,3.9536,8.78455,,,
1542850832.12643,3.9489,8.78455,,,
1542850832.2321482,3.9489,8.79483,,,
1542850832.3067815,3.9489,8.79483,,,
1542850832.407017,3.9489,8.79483,,,
1542850832.5206332,3.94489,8.79483,,,
1542850832.6041512,3.94489,8.80357,,,
1542850832.7041576,3.94489,8.80357,,,
1542850832.804405,3.94125,8.80357,0,0,0
1542850832.911065,3.94125,8.81155,,,
1542850833.0269825,3.94125,8.81155,,,
1542850833.110028,3.94125,8.81155,,,
1542850833.2050478,3.938,8.81876,,,
1542850833.3240469,3.938,8.81876,,,
1542850833.4066343,3.938,8.81876,,,
1542850833.5059288,3.93504,8.81876,,,
1542850833.6059654,3.93504,8.82544,,,
1542850833.7121546,3.93504,8.82544,,,
1542850833.828014,3.93217,8.82544,0,0,0
1542850833.910025,3.93217,8.83162,,,
1542850834.0065036,3.93217,8.83162,,,
1542850834.1055524,3.93217,8.83162,,,
1542850834.2110627,3.9296,8.83728,,,
1542850834.3066316,3.9296,8.83728,,,
1542850834.4058013,3.9296,8.83728,,,
1542850834.506766,3.92711,8.83728,,,
1542850834.6419942,3.92711,8.84268,,,
1542850834.732395,3.92711,8.84268,,,
1542850834.810783,3.92484,8.84268,0,0,0
1542850834.9071527,3.92484,8.84808,,,
1542850835.0142944,3.92484,8.84808,,,
1542850835.1240418,3.92484,8.84808,,,
1542850835.208061,3.92264,8.84808,,,
1542850835.3067431,3.92264,8.85297,,,
1542850835.4268646,3.92264,8.85297,,,
1542850835.5168989,3.92059,8.85297,,,
1542850835.6072512,3.92059,8.85735,,,
1542850835.7081385,3.92059,8.85735,,,
1542850835.8079958,3.91855,8.85735,0,0,0
1542850835.9118958,3.91855,8.86197,,,
1542850836.0094142,3.91855,8.86197,,,
1542850836.1101437,3.91855,8.86197,,,
1542850836.2251124,3.91666,8.86197,,,
1542850836.3245332,3.91666,8.86661,,,
1542850836.4101396,3.91666,8.86661,,,
1542850836.5094264,3.91484,8.86661,,,
1542850836.6092572,3.91484,8.87045,,,
1542850836.717034,3.91484,8.87045,,,
1542850836.8269029,3.9131,8.87045,0,0,0
1542850836.9101303,3.9131,8.87405,,,
1542850837.0227091,3.9131,8.87405,,,
1542850837.1216252,3.9131,8.87405,,,
1542850837.2162385,3.91136,8.87405,,,
1542850837.310404,3.91136,8.87817,,,
1542850837.41076,3.91136,8.87817,,,
1542850837.5118914,3.90977,8.87817,,,
1542850837.6330166,3.90977,8.88203,,,
1542850837.714888,3.90977,8.88203,,,
1542850837.8190665,3.90817,8.88203,0,0,0
1542850837.9221284,3.90817,8.88564,,,
1542850838.0237603,3.90817,8.88564,,,
1542850838.1127625,3.90817,8.88564,,,
1542850838.213119,3.90666,8.88564,,,
1542850838.313005,3.90666,8.88924,,,
1542850838.4243855,3.90666,8.88924,,,
1542850838.5137446,3.90515,8.88924,,,
1542850838.6179354,3.90515,8.89207,,,
1542850838.7370157,3.90515,8.89207,,,
1542850838.832507,3.90372,8.89207,0,0,0
1542850838.931737,3.90372,8.89568,,,
1542850839.0142362,3.90372,8.89568,,,
1542850839.113996,3.90372,8.89568,,,
1542850839.2142544,3.90227,8.89568,,,
1542850839.320991,3.90227,8.89902,,,
1542850839.4157603,3.90227,8.89902,,,
1542850839.518482,3.90091,8.89902,,,
1542850839.632119,3.90091,8.90184,,,
1542850839.738103,3.90091,8.90184,,,
1542850839.8208575,3.89963,8.90184,0,0,0
1542850839.9159667,3.89963,8.90492,,,
1542850840.0157475,3.89963,8.90492,,,
1542850840.127498,3.89963,8.90492,,,
1542850840.215226,3.89835,8.90492,,,
1542850840.3168404,3.89835,8.90776,,,
1542850840.4362233,3.89835,8.90776,,,
1542850840.52348,3.89705,8.90776,,,
1542850840.634592,3.89705,8.91058,,,
1542850840.7178485,3.89705,8.91058,,,
1542850840.817622,3.89705,8.91058,0,0,0
1542850840.91835,3.89584,8.91316,,,
1542850841.0259962,3.89584,8.91316,,,
1542850841.1171076,3.89584,8.91316,,,
1542850841.238111,3.89462,8.91316,,,
1542850841.3202372,3.89462,8.9165,,,
1542850841.4367034,3.89462,8.9165,,,
1542850841.5213633,3.89349,8.9165,,,
1542850841.616694,3.89349,8.91908,,,
1542850841.71722,3.89349,8.91908,,,
1542850841.827232,3.89349,8.91908,0,0,0
1542850841.9176798,3.89229,8.92165,,,
1542850842.0412223,3.89229,8.92165,,,
1542850842.1220746,3.89229,8.92165,,,
1542850842.226848,3.89114,8.92165,,,
1542850842.3348558,3.89114,8.92422,,,
1542850842.418959,3.89114,8.92422,,,
1542850842.520233,3.89009,8.92422,,,
1542850842.6187055,3.89009,8.92653,,,
1542850842.726695,3.89009,8.92653,,,
1542850842.8421867,3.89009,8.92653,0,0,0
1542850842.92171,3.88902,8.92885,,,
1542850843.0196033,3.88902,8.92885,,,
1542850843.1369944,3.88902,8.92885,,,
1542850843.2222085,3.88789,8.92885,,,
1542850843.3196013,3.88789,8.93143,,,
1542850843.4200745,3.88789,8.93143,,,
1542850843.5279522,3.8869,8.93143,,,
1542850843.6439033,3.8869,8.93425,,,
1542850843.723944,3.8869,8.93425,,,
1542850843.8220882,3.8869,8.93425,0,0,0
1542850843.9246926,3.88585,8.93631,,,
1542850844.0317297,3.88585,8.93631,,,
1542850844.1220598,3.88585,8.93631,,,
1542850844.2211835,3.88487,8.93631,,,
1542850844.3210807,3.88487,8.93863,,,
1542850844.4627728,3.88487,8.93863,,,
1542850844.550573,3.88388,8.93863,,,
1542850844.6278193,3.88388,8.94069,,,
1542850844.7219427,3.88388,8.94069,,,
1542850844.8343053,3.88388,8.94069,0,0,0
1542850844.9229367,3.8829,8.94299,,,
1542850845.0234308,3.8829,8.94299,,,
1542850845.1221876,3.8829,8.94299,,,
1542850845.2537591,3.88199,8.94299,,,
1542850845.3405712,3.88199,8.94505,,,
1542850845.4240584,3.88199,8.94505,,,
1542850845.5241895,3.88109,8.94505,,,
1542850845.624191,3.88109,8.94711,,,
1542850845.7310388,3.88109,8.94711,,,
1542850845.8239336,3.88109,8.94711,0,0,0
1542850845.923797,3.88017,8.94711,,,
1542850846.0398877,3.88017,8.94917,,,
1542850846.14693,3.88017,8.94917,,,
1542850846.2311718,3.87926,8.94917,,,
1542850846.3240411,3.87926,8.95149,,,
1542850846.4259627,3.87926,8.95149,,,
1542850846.5378175,3.87843,8.95149,,,
1542850846.625989,3.87843,8.95354,,,
1542850846.7259974,3.87843,8.95354,,,
1542850846.8372273,3.87843,8.95354,0,0,0
1542850846.9365525,3.87752,8.95534,,,
1542850847.0444326,3.87752,8.95534,,,
1542850847.1269345,3.87752,8.95534,,,
1542850847.2255535,3.87669,8.95534,,,
1542850847.326929,3.87669,8.9574,,,
1542850847.4359927,3.87669,8.9574,,,
1542850847.5271413,3.87585,8.9574,,,
1542850847.6312532,3.87585,8.9592,,,
1542850847.7389052,3.87585,8.9592,,,
1542850847.8326497,3.87585,8.9592,0,0,0
1542850847.9263973,3.87503,8.9592,,,
1542850848.026799,3.87503,8.961,,,
1542850848.12664,3.87503,8.961,,,
1542850848.2441735,3.87427,8.961,,,
1542850848.3266306,3.87427,8.9628,,,
1542850848.430241,3.87427,8.9628,,,
1542850848.5506053,3.87343,8.9628,,,
1542850848.6466198,3.87343,8.9646,,,
1542850848.7446644,3.87343,8.9646,0,0,0
1542850848.8278012,3.87343,8.9646,,,
1542850848.9286456,3.87268,8.9646,,,
1542850849.0291405,3.87268,8.9664,,,
1542850849.1372461,3.87268,8.9664,,,
1542850849.2284946,3.87192,8.9664,,,
1542850849.3287659,3.87192,8.96846,,,
1542850849.4486122,3.87192,8.96846,,,
1542850849.553902,3.87117,8.96846,,,
1542850849.6361861,3.87117,8.97026,,,
1542850849.7297902,3.87117,8.97026,,,
1542850849.8299983,3.87117,8.97026,0,0,0
1542850849.944895,3.87041,8.9718,,,
1542850850.0309055,3.87041,8.9718,,,
1542850850.1301324,3.87041,8.9718,,,
1542850850.2511532,3.86972,8.9718,,,
1542850850.3371284,3.86972,8.97336,,,
1542850850.448354,3.86972,8.97336,,,
1542850850.530881,3.86972,8.97336,,,
1542850850.630765,3.86905,8.97516,,,
1542850850.7321568,3.86905,8.97516,,,
1542850850.8373663,3.86905,8.97516,0,0,0
1542850850.9321203,3.86829,8.97516,,,
1542850851.0548465,3.86829,8.9767,,,
1542850851.134772,3.86829,8.9767,,,
1542850851.2540255,3.86761,8.9767,,,
1542850851.3349771,3.86761,8.97824,,,
1542850851.4328578,3.86761,8.97824,,,
1542850851.5332465,3.86761,8.97824,,,
1542850851.6440132,3.86693,8.97978,,,
1542850851.757767,3.86693,8.97978,,,
1542850851.8613415,3.86693,8.97978,0,0,0
1542850851.9368746,3.86632,8.97978,,,
1542850852.0386024,3.86632,8.98132,,,
1542850852.151747,3.86632,8.98132,,,
1542850852.2338512,3.86565,8.98132,,,
1542850852.3349674,3.86565,8.9826,,,
1542850852.4338958,3.86565,8.9826,,,
1542850852.5428784,3.86565,8.9826,,,
1542850852.6567717,3.86496,8.98441,,,
1542850852.7391102,3.86496,8.98441,0,0,0
1542850852.8392324,3.86496,8.98441,,,
1542850852.9537241,3.86427,8.98441,,,
1542850853.0408611,3.86427,8.98621,,,
1542850853.1402316,3.86427,8.98621,,,
1542850853.240868,3.86368,8.98621,,,
1542850853.3487341,3.86368,8.98776,,,
1542850853.464397,3.86368,8.98776,,,
1542850853.5440009,3.86368,8.98776,,,
1542850853.6411066,3.86307,8.98904,,,
1542850853.7441144,3.86307,8.98904,,,
1542850853.85136,3.86307,8.98904,0,0,0
1542850853.9421,3.86246,8.98904,,,
1542850854.04186,3.86246,8.99033,,,
1542850854.1423745,3.86246,8.99033,,,
1542850854.282323,3.86192,8.99033,,,
1542850854.3459072,3.86192,8.99187,,,
1542850854.4438486,3.86192,8.99187,,,
1542850854.5429788,3.86192,8.99187,,,
