Cell Model,VTC6
Cell Number,100
Power Level,34.73
Load,1
Temperature,60
Time (s),Volts,Amps,Temp 1,Temp 2,Temp 3
1543229676.9216907,4.19467,0.000106812,,,
1543229677.0179286,4.19467,1.49341,0,0,0
1543229677.1263037,4.06038,1.49341,,,
1543229677.2363107,4.06038,1.49341,,,
1543229677.3185353,4.06038,8.80661,,,
1543229677.4201238,3.93394,8.80661,,,
1543229677.5191078,3.93394,8.80661,,,
1543229677.6425714,3.93394,8.80661,,,
1543229677.7214303,3.93394,8.83813,,,
1543229677.8196552,3.92578,8.83813,,,
1543229677.920533,3.92578,8.83813,,,
1543229678.0422864,3.92578,8.85197,0,0,0
1543229678.125015,3.92033,8.85197,,,
1543229678.2199073,3.92033,8.85197,,,
1543229678.3197865,3.92033,8.86249,,,
1543229678.4500813,3.91594,8.86249,,,
1543229678.5415003,3.91594,8.86249,,,
1543229678.620753,3.91594,8.86249,,,
1543229678.7207644,3.91594,8.87172,,,
1543229678.8214867,3.91216,8.87172,,,
1543229678.9308891,3.91216,8.87172,,,
1543229679.022283,3.91216,8.87941,0,0,0
1543229679.1222732,3.90883,8.87941,,,
1543229679.2400665,3.90883,8.87941,,,
1543229679.3423815,3.90883,8.88684,,,
1543229679.4253721,3.90581,8.88684,,,
1543229679.5240119,3.90581,8.88684,,,
1543229679.6233754,3.90581,8.88684,,,
1543229679.733127,3.90581,8.89325,,,
1543229679.8398802,3.90308,8.89325,,,
1543229679.9223688,3.90308,8.89325,,,
1543229680.0394676,3.90308,8.89888,0,0,0
1543229680.1313603,3.90059,8.89888,,,
1543229680.2316158,3.90059,8.89888,,,
1543229680.3238745,3.90059,8.90453,,,
1543229680.4252393,3.90059,8.90453,,,
1543229680.5246294,3.89824,8.90453,,,
1543229680.6473835,3.89824,8.90965,,,
1543229680.731144,3.89824,8.90965,,,
1543229680.837277,3.89604,8.90965,,,
1543229680.9353902,3.89604,8.90965,,,
1543229681.0373967,3.89604,8.91478,0,0,0
1543229681.1248739,3.89392,8.91478,,,
1543229681.2265167,3.89392,8.91478,,,
1543229681.3266642,3.89392,8.91939,,,
1543229681.4318583,3.89203,8.91939,,,
1543229681.5427573,3.89203,8.91939,,,
1543229681.6315522,3.89203,8.91939,,,
1543229681.7384958,3.89203,8.92349,,,
1543229681.8268514,3.89014,8.92349,,,
1543229681.93586,3.89014,8.92349,,,
1543229682.0269775,3.89014,8.92708,0,0,0
1543229682.126242,3.88847,8.92708,,,
1543229682.226569,3.88847,8.92708,,,
1543229682.3302295,3.88847,8.93118,,,
1543229682.4299476,3.88847,8.93118,,,
1543229682.5495477,3.88681,8.93118,,,
1543229682.644477,3.88681,8.93118,,,
1543229682.74725,3.88681,8.93529,,,
1543229682.829505,3.88522,8.93529,,,
1543229682.9281254,3.88522,8.93529,,,
1543229683.0272493,3.88522,8.93861,0,0,0
1543229683.136384,3.88371,8.93861,,,
1543229683.2448575,3.88371,8.93861,,,
1543229683.3274806,3.88371,8.9417,,,
1543229683.4469945,3.88228,8.9417,,,
1543229683.527855,3.88228,8.9417,,,
1543229683.6355839,3.88228,8.9417,,,
1543229683.728112,3.88228,8.94476,,,
1543229683.8283632,3.88091,8.94476,,,
1543229683.9284852,3.88091,8.94476,,,
1543229684.0523455,3.88091,8.94861,0,0,0
1543229684.1342258,3.87955,8.94861,,,
1543229684.2503366,3.87955,8.94861,,,
1543229684.3299546,3.87955,8.95143,,,
1543229684.4469945,3.87834,8.95143,,,
1543229684.5290694,3.87834,8.95143,,,
1543229684.6293263,3.87834,8.95143,,,
1543229684.7314556,3.87834,8.95399,,,
1543229684.8370755,3.87704,8.95399,,,
1543229684.9473476,3.87704,8.95399,,,
1543229685.052699,3.87704,8.95682,0,0,0
1543229685.130956,3.87592,8.95682,,,
1543229685.2313676,3.87592,8.95682,,,
1543229685.3357244,3.87592,8.95682,,,
1543229685.4303505,3.87592,8.95938,,,
1543229685.5305674,3.87471,8.95938,,,
1543229685.6315875,3.87471,8.95938,,,
1543229685.7522316,3.87471,8.96219,,,
1543229685.8729484,3.87364,8.96219,,,
1543229685.935186,3.87364,8.96219,0,0,0
1543229686.0337112,3.87364,8.96501,,,
1543229686.147939,3.87251,8.96501,,,
1543229686.235892,3.87251,8.96501,,,
1543229686.3338642,3.87251,8.96501,,,
1543229686.4364445,3.87251,8.96732,,,
1543229686.5435677,3.87146,8.96732,,,
1543229686.6612227,3.87146,8.96732,,,
1543229686.7348619,3.87146,8.96938,,,
1543229686.8346155,3.87047,8.96938,,,
1543229686.93487,3.87047,8.96938,,,
1543229687.0414917,3.87047,8.97168,0,0,0
1543229687.1352317,3.86949,8.97168,,,
1543229687.2353542,3.86949,8.97168,,,
1543229687.335227,3.86949,8.97168,,,
1543229687.4764674,3.8685,8.97398,,,
1543229687.5409575,3.8685,8.97398,,,
1543229687.6347237,3.8685,8.97398,,,
1543229687.734718,3.8685,8.97604,,,
1543229687.8472052,3.8676,8.97604,,,
1543229687.9348505,3.8676,8.97604,,,
1543229688.0348551,3.8676,8.97835,0,0,0
1543229688.1363404,3.86668,8.97835,,,
1543229688.2626848,3.86668,8.97835,,,
1543229688.349229,3.86668,8.97835,,,
1543229688.4366581,3.86668,8.98091,,,
1543229688.5365677,3.86578,8.98091,,,
1543229688.6378405,3.86578,8.98091,,,
1543229688.7445748,3.86578,8.98296,,,
1543229688.837209,3.86494,8.98296,,,
1543229688.937202,3.86494,8.98296,,,
1543229689.0512974,3.86494,8.98476,0,0,0
1543229689.1573143,3.86404,8.98476,,,
1543229689.2404377,3.86404,8.98476,,,
1543229689.3378377,3.86404,8.98476,,,
1543229689.4371824,3.86404,8.9868,,,
1543229689.547092,3.86328,8.9868,,,
1543229689.6369884,3.86328,8.9868,,,
1543229689.7378476,3.86328,8.9886,,,
1543229689.848884,3.86246,8.9886,,,
1543229689.95219,3.86246,8.9886,,,
1543229690.0554428,3.86246,8.99039,0,0,0
1543229690.1375716,3.86246,8.99039,,,
1543229690.237953,3.86169,8.99039,,,
1543229690.3381984,3.86169,8.99039,,,
1543229690.4474292,3.86169,8.99219,,,
1543229690.5385685,3.86086,8.99219,,,
1543229690.6463459,3.86086,8.99219,,,
1543229690.7520626,3.86086,8.99397,,,
1543229690.8636765,3.86011,8.99397,,,
1543229690.9408078,3.86011,8.99397,,,
1543229691.0394495,3.86011,8.99577,0,0,0
1543229691.1396823,3.86011,8.99577,,,
1543229691.2540596,3.85942,8.99577,,,
1543229691.339437,3.85942,8.99577,,,
1543229691.4436657,3.85942,8.99757,,,
1543229691.5637462,3.85867,8.99757,,,
1543229691.6574264,3.85867,8.99757,,,
1543229691.7600875,3.85867,8.9991,,,
1543229691.8400633,3.85791,8.9991,,,
1543229691.940278,3.85791,8.9991,,,
1543229692.040783,3.85791,9.00064,0,0,0
1543229692.1467412,3.85791,9.00064,,,
1543229692.2422922,3.85722,9.00064,,,
1543229692.3417854,3.85722,9.00064,,,
1543229692.4651344,3.85722,9.00218,,,
1543229692.5709283,3.85655,9.00218,,,
1543229692.6453252,3.85655,9.00218,,,
1543229692.741778,3.85655,9.00372,,,
1543229692.8423214,3.85594,9.00372,,,
1543229692.9523318,3.85594,9.00372,,,
1543229693.043573,3.85594,9.00526,0,0,0
1543229693.1423168,3.85594,9.00526,,,
1543229693.2423096,3.85526,9.00526,,,
1543229693.3733764,3.85526,9.00526,,,
1543229693.464052,3.85526,9.00655,,,
1543229693.5447693,3.85458,9.00655,,,
1543229693.643188,3.85458,9.00655,,,
1543229693.7446494,3.85458,9.00807,,,
1543229693.8507993,3.85397,9.00807,,,
1543229693.9444075,3.85397,9.00807,,,
1543229694.0446568,3.85397,9.00987,0,0,0
1543229694.1447625,3.85397,9.00987,,,
1543229694.287737,3.85338,9.00987,,,
1543229694.381387,3.85338,9.00987,,,
1543229694.4454155,3.85338,9.01166,,,
1543229694.5452826,3.85277,9.01166,,,
1543229694.6577885,3.85277,9.01166,,,
1543229694.7455075,3.85277,9.01294,,,
1543229694.845652,3.85216,9.01294,,,
1543229694.9447675,3.85216,9.01294,,,
1543229695.0546656,3.85216,9.01422,0,0,0
1543229695.1688747,3.85216,9.01422,,,
1543229695.248307,3.85156,9.01422,,,
1543229695.3465617,3.85156,9.01422,,,
1543229695.4477987,3.85156,9.01576,,,
1543229695.5546494,3.85095,9.01576,,,
1543229695.6457431,3.85095,9.01576,,,
1543229695.747248,3.85095,9.01704,,,
1543229695.8472753,3.85034,9.01704,,,
1543229695.9886987,3.85034,9.01704,,,
1543229696.051537,3.85034,9.01704,0,0,0
1543229696.1475022,3.85034,9.01833,,,
1543229696.248002,3.84981,9.01833,,,
1543229696.356601,3.84981,9.01833,,,
1543229696.4712772,3.84981,9.01961,,,
1543229696.550782,3.84921,9.01961,,,
1543229696.6487942,3.84921,9.01961,,,
1543229696.7763667,3.84921,9.02089,,,
1543229696.860995,3.84868,9.02089,,,
1543229696.9513886,3.84868,9.02089,,,
1543229697.0486207,3.84868,9.02089,0,0,0
1543229697.1477518,3.84868,9.02217,,,
1543229697.2517483,3.84814,9.02217,,,
1543229697.3486142,3.84814,9.02217,,,
1543229697.4482884,3.84814,9.02319,,,
1543229697.5737064,3.84763,9.02319,,,
1543229697.6644826,3.84763,9.02319,,,
1543229697.7522233,3.84763,9.02448,,,
1543229697.8494973,3.84709,9.02448,,,
1543229697.9507544,3.84709,9.02448,,,
1543229698.0583827,3.84709,9.02448,0,0,0
1543229698.166762,3.84709,9.02576,,,
1543229698.2496357,3.84656,9.02576,,,
1543229698.370656,3.84656,9.02576,,,
1543229698.4805737,3.84656,9.0273,,,
1543229698.5601506,3.84604,9.0273,,,
1543229698.6544983,3.84604,9.0273,,,
1543229698.754998,3.84604,9.02832,,,
1543229698.8551195,3.8455,9.02832,,,
1543229698.9677446,3.8455,9.02832,,,
1543229699.0548797,3.8455,9.02832,0,0,0
1543229699.1544838,3.8455,9.0296,,,
1543229699.270687,3.84505,9.0296,,,
1543229699.3661976,3.84505,9.0296,,,
1543229699.4717216,3.84505,9.03064,,,
1543229699.5546017,3.84451,9.03064,,,
1543229699.6549897,3.84451,9.03064,,,
1543229699.7549763,3.84451,9.03166,,,
1543229699.8641336,3.84407,9.03166,,,
1543229699.956677,3.84407,9.03166,,,
1543229700.0707264,3.84407,9.03166,0,0,0
1543229700.164136,3.84407,9.03294,,,
1543229700.2747428,3.84354,9.03294,,,
1543229700.355623,3.84354,9.03294,,,
1543229700.4557455,3.84354,9.03371,,,
1543229700.557249,3.84308,9.03371,,,
1543229700.6651232,3.84308,9.03371,,,
1543229700.774718,3.84308,9.03499,,,
1543229700.8692043,3.84262,9.03499,,,
1543229700.9649973,3.84262,9.03499,,,
1543229701.0644991,3.84262,9.03499,0,0,0
1543229701.1744816,3.84262,9.03601,,,
1543229701.2581124,3.84218,9.03601,,,
1543229701.358137,3.84218,9.03601,,,
1543229701.4581077,3.84218,9.03729,,,
1543229701.5677629,3.84172,9.03729,,,
1543229701.662344,3.84172,9.03729,,,
1543229701.7815816,3.84172,9.03857,,,
1543229701.87249,3.84126,9.03857,,,
1543229701.9634674,3.84126,9.03857,0,0,0
1543229702.0603368,3.84126,9.03857,,,
1543229702.1585815,3.84126,9.03935,,,
1543229702.2592573,3.84081,9.03935,,,
1543229702.3747287,3.84081,9.03935,,,
1543229702.482968,3.84081,9.04063,,,
1543229702.56366,3.84036,9.04063,,,
1543229702.6825733,3.84036,9.04063,,,
1543229702.7767565,3.84036,9.0414,,,
1543229702.8761902,3.83998,9.0414,,,
1543229702.9608235,3.83998,9.0414,0,0,0
1543229703.0597475,3.83998,9.0414,,,
1543229703.1600935,3.83998,9.04268,,,
1543229703.266846,3.83952,9.04268,,,
1543229703.361239,3.83952,9.04268,,,
1543229703.460443,3.83952,9.0437,,,
1543229703.5840404,3.83907,9.0437,,,
1543229703.6929383,3.83907,9.0437,,,
1543229703.766757,3.83907,9.04448,,,
1543229703.8612208,3.83907,9.04448,,,
1543229703.9613445,3.8387,9.04448,,,
1543229704.0752492,3.8387,9.04448,0,0,0
1543229704.1624813,3.8387,9.04576,,,
1543229704.2614706,3.83824,9.04576,,,
1543229704.361464,3.83824,9.04576,,,
1543229704.483822,3.83824,9.04652,,,
1543229704.580837,3.83786,9.04652,,,
1543229704.6621034,3.83786,9.04652,,,
1543229704.76208,3.83786,9.04755,,,
1543229704.8637073,3.83786,9.04755,,,
1543229704.973335,3.8374,9.04755,,,
1543229705.063828,3.8374,9.04755,0,0,0
1543229705.164936,3.8374,9.04832,,,
1543229705.2856503,3.83704,9.04832,,,
1543229705.38294,3.83704,9.04832,,,
1543229705.4661493,3.83704,9.04935,,,
1543229705.562947,3.83658,9.04935,,,
1543229705.6650693,3.83658,9.04935,,,
1543229705.7746935,3.83658,9.05011,,,
1543229705.8874495,3.8362,9.05011,,,
1543229705.964954,3.8362,9.05011,0,0,0
1543229706.0873206,3.8362,9.05011,,,
1543229706.1684647,3.8362,9.05113,,,
1543229706.2819319,3.83582,9.05113,,,
1543229706.3649435,3.83582,9.05113,,,
1543229706.4649274,3.83582,9.05191,,,
1543229706.565186,3.83543,9.05191,,,
1543229706.6729467,3.83543,9.05191,,,
1543229706.7651803,3.83543,9.05191,,,
1543229706.8900237,3.83543,9.05267,,,
1543229706.969705,3.83507,9.05267,0,0,0
1543229707.0883057,3.83507,9.05267,,,
1543229707.1656864,3.83507,9.0537,,,
1543229707.265818,3.83469,9.0537,,,
1543229707.366907,3.83469,9.0537,,,
1543229707.4784596,3.83469,9.05421,,,
1543229707.565799,3.8343,9.05421,,,
1543229707.688767,3.8343,9.05421,,,
1543229707.767819,3.8343,9.05421,,,
1543229707.8791869,3.8343,9.0555,,,
1543229707.991433,3.83392,9.0555,0,0,0
1543229708.0672913,3.83392,9.0555,,,
1543229708.1675296,3.83392,9.05678,,,
1543229708.2744355,3.83354,9.05678,,,
1543229708.3851607,3.83354,9.05678,,,
1543229708.489375,3.83354,9.0578,,,
1543229708.568897,3.83318,9.0578,,,
1543229708.667289,3.83318,9.0578,,,
1543229708.7766573,3.83318,9.0578,,,
1543229708.8688295,3.83318,9.05832,,,
1543229708.9676826,3.83287,9.05832,,,
1543229709.0678246,3.83287,9.05832,0,0,0
1543229709.1923652,3.83287,9.05908,,,
1543229709.3078842,3.83249,9.05908,,,
1543229709.378774,3.83249,9.05908,,,
1543229709.4704077,3.83249,9.0601,,,
1543229709.579888,3.83218,9.0601,,,
1543229709.6873953,3.83218,9.0601,,,
1543229709.770831,3.83218,9.0601,,,
1543229709.8714633,3.83218,9.06062,,,
1543229709.9712868,3.8318,9.06062,,,
1543229710.092366,3.8318,9.06062,0,0,0
1543229710.182876,3.8318,9.06165,,,
1543229710.2713122,3.83144,9.06165,,,
1543229710.3720896,3.83144,9.06165,,,
1543229710.490111,3.83144,9.06241,,,
1543229710.5732493,3.83113,9.06241,,,
1543229710.671542,3.83113,9.06241,,,
1543229710.7705142,3.83113,9.06241,,,
1543229710.8948543,3.83113,9.06293,,,
1543229710.9851239,3.83083,9.06293,0,0,0
1543229711.0719373,3.83083,9.06293,,,
1543229711.1718788,3.83083,9.06395,,,
1543229711.2718942,3.83044,9.06395,,,
1543229711.3773742,3.83044,9.06395,,,
1543229711.4732678,3.83044,9.06447,,,
1543229711.572149,3.83014,9.06447,,,
1543229711.6769314,3.83014,9.06447,,,
1543229711.8102329,3.83014,9.06447,,,
1543229711.9025056,3.83014,9.06549,,,
1543229711.977058,3.82983,9.06549,0,0,0
1543229712.0796993,3.82983,9.06549,,,
1543229712.1868243,3.82983,9.06625,,,
1543229712.2921138,3.82947,9.06625,,,
1543229712.3761573,3.82947,9.06625,,,
1543229712.4765098,3.82947,9.06677,,,
1543229712.5763638,3.82947,9.06677,,,
1543229712.684985,3.82916,9.06677,,,
1543229712.7769008,3.82916,9.06677,,,
1543229712.8749115,3.82916,9.06754,,,
1543229712.9750488,3.82886,9.06754,0,0,0
1543229713.077537,3.82886,9.06754,,,
1543229713.175184,3.82886,9.06882,,,
1543229713.275044,3.82855,9.06882,,,
1543229713.3939078,3.82855,9.06882,,,
1543229713.487776,3.82855,9.06934,,,
1543229713.575281,3.82855,9.06934,,,
1543229713.6756556,3.82825,9.06934,,,
1543229713.7753992,3.82825,9.06934,,,
1543229713.8846269,3.82825,9.0701,,,
1543229713.9945257,3.82796,9.0701,0,0,0
1543229714.0758986,3.82796,9.0701,,,
1543229714.1991198,3.82796,9.07088,,,
1543229714.2774043,3.82765,9.07088,,,
1543229714.3841767,3.82765,9.07088,,,
1543229714.4776654,3.82765,9.07164,,,
1543229714.576628,3.82765,9.07164,,,
1543229714.6777654,3.82735,9.07164,,,
1543229714.7992795,3.82735,9.07164,,,
1543229714.881876,3.82735,9.0719,,,
1543229715.0006328,3.82704,9.0719,0,0,0
1543229715.077285,3.82704,9.0719,,,
1543229715.189018,3.82704,9.07292,,,
1543229715.277631,3.82674,9.07292,,,
1543229715.3777614,3.82674,9.07292,,,
1543229715.477769,3.82674,9.07394,,,
1543229715.5858777,3.82674,9.07394,,,
1543229715.695496,3.82635,9.07394,,,
1543229715.80135,3.82635,9.07394,,,
1543229715.8792772,3.82635,9.07472,,,
1543229715.979264,3.82614,9.07472,0,0,0
1543229716.087769,3.82614,9.07472,,,
1543229716.180412,3.82614,9.07498,,,
1543229716.2794118,3.82584,9.07498,,,
1543229716.3793547,3.82584,9.07498,,,
1543229716.4980032,3.82584,9.076,,,
1543229716.6197064,3.82553,9.076,,,
1543229716.6822748,3.82553,9.076,,,
1543229716.7797601,3.82553,9.076,,,
1543229716.8951845,3.82553,9.07651,,,
1543229716.9811232,3.82523,9.07651,0,0,0
1543229717.0811226,3.82523,9.07651,,,
1543229717.1812725,3.82523,9.07703,,,
1543229717.2892475,3.825,9.07703,,,
1543229717.4049866,3.825,9.07703,,,
1543229717.4846191,3.825,9.07703,,,
1543229717.5821157,3.825,9.07779,,,
1543229717.6852486,3.82469,9.07779,,,
1543229717.792499,3.82469,9.07779,,,
1543229717.88416,3.82469,9.07857,,,
1543229717.9852424,3.82439,9.07857,0,0,0
1543229718.0852458,3.82439,9.07857,,,
1543229718.2278523,3.82439,9.07883,,,
1543229718.312054,3.8241,9.07883,,,
1543229718.3871531,3.8241,9.07883,,,
1543229718.4836612,3.8241,9.07883,,,
1543229718.5954237,3.8241,9.07959,,,
1543229718.6850173,3.82387,9.07959,,,
1543229718.7842524,3.82387,9.07959,,,
1543229718.8841746,3.82387,9.08035,,,
1543229719.0105863,3.82356,9.08035,0,0,0
1543229719.0974126,3.82356,9.08035,,,
1543229719.185218,3.82356,9.08139,,,
1543229719.2854345,3.82333,9.08139,,,
1543229719.3852415,3.82333,9.08139,,,
1543229719.492917,3.82333,9.08139,,,
1543229719.5853965,3.82333,9.08189,,,
1543229719.6855476,3.82303,9.08189,,,
1543229719.801741,3.82303,9.08189,,,
1543229719.894015,3.82303,9.08215,,,
1543229719.9863935,3.8228,9.08215,0,0,0
1543229720.0859358,3.8228,9.08215,,,
1543229720.1861074,3.8228,9.08318,,,
1543229720.3004735,3.82251,9.08318,,,
1543229720.3866723,3.82251,9.08318,,,
1543229720.4878087,3.82251,9.08318,,,
1543229720.5983949,3.82251,9.08369,,,
1543229720.7016509,3.82228,9.08369,,,
1543229720.8031404,3.82228,9.08369,,,
1543229720.8874242,3.82228,9.0842,,,
1543229720.9881914,3.82198,9.0842,0,0,0
1543229721.0884361,3.82198,9.0842,,,
1543229721.1952171,3.82198,9.08472,,,
